Iteration,Learning Rate,Batch Size,Gamma,GAE Lambda,Mean Score,Training Time
1490,0.0075449578179096,66,0.9103815769062692,0.9063852663927928,253.94,14.365267276763916
1491,0.0050951868176804,66,0.942773167427056,0.9266274128959842,194.38,14.962724208831789
1492,0.0022782182248475,115,0.9051812752454282,0.974641628489592,189.84,11.926690578460692
1493,0.0059205239710386,85,0.9012305302641572,0.9322119295266764,320.48,13.4225914478302
1494,0.0086989833598255,93,0.9559081556269065,0.9547462699590272,189.58,12.715675115585327
1495,0.003441710225846,109,0.9080783544364858,0.945476811400452,281.7,12.46272611618042
1496,0.0062314596222431,124,0.9275630771961908,0.90147103497329,150.72,12.34839940071106
1497,0.0083715828208725,76,0.906970232887812,0.9013477296561234,488.6,14.378722429275513
1498,0.0040436815833449,68,0.97569856462675,0.9881425171626834,358.48,14.268952131271362
1499,0.003769306089257,75,0.9982141827598752,0.967279404587681,500.0,13.575496435165403
1500,0.0025404239889032,96,0.9770028511239592,0.979491263617857,500.0,12.823552370071411
1501,0.0099938339869459,107,0.9870383674002656,0.9210645225381436,500.0,12.137315034866331
1502,0.0098209838313862,101,0.9716571491778055,0.9325175944027456,312.8,12.713842391967772
1503,0.0099385761436953,110,0.9555642876152124,0.9330865335975622,496.06,12.549822330474854
1504,0.0013299483533608,75,0.9185225493400738,0.9530698453103288,269.2,14.033588886260986
1505,0.0005774052023771,124,0.9664361447242588,0.938963427980476,492.52,11.632479190826416
1506,0.0045708318507217,77,0.9677793030538664,0.9500604326115214,379.64,13.935530424118042
1507,0.00773499949806,102,0.9532850951475674,0.9795073705514072,326.36,12.24890661239624
1508,0.0077259734069568,107,0.972802490762154,0.9956331874705902,303.24,12.947173833847046
1509,0.0013179300647094,83,0.9905825892489232,0.9502341031585596,471.06,14.004140377044678
1510,0.0002578892550441,114,0.9501339260877908,0.9506077033466572,209.82,12.553983211517334
1511,0.0019721897784961,108,0.95397677113697,0.9964693989763856,320.46,12.683066129684448
1512,0.0029128813034269,90,0.9118698650595108,0.972256122072984,167.44,13.655261516571043
1513,0.0089622463953756,114,0.9473389228813784,0.941562052397804,370.7,12.596218347549438
1514,0.0073888522042263,110,0.9829786093134292,0.9241210224460836,500.0,11.911119937896729
1515,0.0013873171490215,100,0.993252252077804,0.9584714229011382,370.44,12.81586742401123
1516,0.0064905299214037,90,0.936322135570264,0.969682877392844,290.38,13.370540380477903
1517,0.0058073210908919,92,0.9340024422176448,0.9725854984095844,466.44,13.076850414276125
1518,0.0071835145791365,121,0.9671052180970292,0.901149042351433,63.88,12.474345684051514
1519,0.0005335071231264,72,0.9666918360033708,0.960998672252089,310.62,14.240518569946287
1520,0.0017193971291808,85,0.9313510143579736,0.9643358088126128,450.18,13.580262422561646
1521,0.004563812329183,69,0.9415052761237328,0.9516414179297512,255.16,14.855058908462524
1522,0.0017097497092453,112,0.99677361477855,0.9853580098078122,272.98,12.490104675292969
1523,0.0016680941773161,115,0.9100690245742892,0.9904330280651086,214.68,12.648965120315552
1524,0.0009386972139224,113,0.9270740580534566,0.98101977628928,453.36,12.466543912887571
1525,0.0031071380382614,70,0.9862963587238602,0.9380890979406168,323.08,14.769340991973875
1526,0.0058870344811859,105,0.9380285932845548,0.9702253022835476,390.54,12.292284727096558
1527,0.0081195917685372,126,0.9828424710255456,0.9238964009462418,500.0,12.438589811325071
1528,0.0079136463904962,69,0.9587934758914988,0.9202068890605596,202.12,14.632593870162964
1529,0.0021291764378865,105,0.9688821994659832,0.9934998303482492,500.0,12.520346403121948
1530,0.0007703913386329,83,0.927074909823496,0.9631619727978472,198.48,13.82865071296692
1531,0.0052419039624688,99,0.9117123097686208,0.9426534519341092,438.88,13.2857403755188
1532,0.0020874133285881,99,0.9983971481918386,0.9759087671957192,331.44,13.220707654953005
1533,0.0055516231164221,126,0.915201045379612,0.9589203625240548,190.2,11.916311264038086
1534,0.001989472516379,70,0.9918681283385336,0.9626937876314704,500.0,15.065378189086914
1535,0.0042730413179011,103,0.9091635633468036,0.9537242690977692,216.7,12.08096480369568
1536,0.0061150275126821,72,0.9590592842361548,0.9148672663321974,352.92,13.811116218566896
1537,0.0033140037846805,83,0.992444501503755,0.9764563866345322,500.0,13.89437747001648
1538,0.0008165513897727,67,0.9057659643771284,0.9065436240255442,185.18,14.858771800994871
1539,0.0026443440181703,89,0.98004360782178,0.9874070145123136,485.14,14.396462678909302
1540,0.0066887493995335,81,0.9780448614987528,0.9907938787163796,252.98,13.641170978546144
1541,0.0043739309414893,101,0.985840198092458,0.9810762056307916,499.62,12.961559057235718
1542,0.0011552331717246,76,0.9055483658346573,0.9394089154129048,223.96,13.16120457649231
1543,0.0033372911846968,114,0.9182245348488906,0.9435426737621744,243.26,12.366613626480104
1544,0.0086336434358199,101,0.9574065961282688,0.9806027633630794,494.3,12.517760038375854
1545,0.0035513766347264,93,0.9921013524687756,0.9681530609010052,496.34,13.39175295829773
1546,0.0084802908577238,72,0.9874848709362136,0.94725488995392,247.68,13.809111595153809
1547,0.0072128778984751,127,0.930858385403523,0.958751819645108,327.42,11.730079412460327
1548,0.0058586904785627,66,0.9007319196862816,0.9404153023846218,237.56,14.73753833770752
1549,0.0009774856423776,111,0.9391192929319936,0.9570661543177104,302.36,12.92880654335022
1550,0.0073438539698703,69,0.9719880635374556,0.9641586266629488,289.14,14.99102258682251
1551,0.0032409019908356,86,0.954536424096744,0.9308478337503068,273.98,13.735392808914185
1552,0.0097409018941685,76,0.9537302564328068,0.9020259576855768,169.12,14.185889482498167
1553,0.001059779145013,94,0.97510580274861,0.9521444562280054,500.0,13.353471755981444
1554,0.0021092695614045,102,0.9503155854634237,0.9059115498894776,500.0,12.603532314300535
1555,0.0016405996906544,96,0.9313942862526025,0.9582444692374704,436.14,13.612026691436768
1556,0.0048580609586402,83,0.954823239623188,0.983709228088176,361.76,13.509188652038574
1557,0.0022729542545987,83,0.923212833094522,0.933067181334982,234.32,14.218364953994753
1558,0.0092203441195403,118,0.9294893672732474,0.9278430754755498,120.52,13.100868701934814
1559,0.0037289308074293,100,0.9308783429936706,0.9076907820413448,191.7,13.076987743377686
1560,0.0045089549865917,112,0.9695695613593426,0.9583128540599076,459.1,12.68758773803711
1561,0.0065453378474453,95,0.9484508754525188,0.951176262056053,269.54,13.447775602340698
1562,0.0049797352358065,85,0.9829805463208808,0.9997403693144722,209.6,13.459928274154665
1563,0.0085996778288692,72,0.9251694281403504,0.9257501247940144,194.96,14.024221181869509
1564,0.0080013196422253,82,0.931879572410099,0.9451822290241793,247.34,14.79045271873474
1565,0.0056042463148602,87,0.9617977837730938,0.981968361870558,162.76,13.359507083892822
1566,0.0043525724919711,124,0.9000122275381023,0.9573643582646832,308.86,12.68198537826538
1567,0.0088447922492948,119,0.9050669934877916,0.9882451682373588,141.34,12.189762115478516
1568,0.0060973577633699,120,0.9129342005501832,0.9855881798091226,223.12,12.836834907531738
1569,0.005067549468414,119,0.9298142491082813,0.949504716837645,136.62,12.753837823867798
1570,0.0037418617580576,96,0.9409622601059652,0.943163757228285,237.12,13.302892446517944
1571,0.0056698333811626,80,0.9541860881891866,0.9719866642191194,472.28,14.268451452255247
1572,0.0082337467386216,92,0.9009666510896576,0.9679605117036902,448.0,12.807700872421265
1573,0.0004381380723884,122,0.9913690586502651,0.9443280580953308,204.52,12.33997631072998
1574,0.0048169041868666,95,0.9775564281476516,0.9698206581202072,272.18,13.035117626190186
1575,0.0048722605088644,70,0.9819621261995284,0.9187285635626544,500.0,14.302772998809814
1576,0.0057964245654594,114,0.9530472622221547,0.9548228691733208,299.0,12.264990329742432
1577,0.0046438836691524,122,0.9613968816683972,0.941749355547315,440.9,13.07410764694214
1578,0.0091169044404494,84,0.994878605644876,0.9023220580144796,324.4,13.062419652938845
1579,0.0010449344530926,111,0.925629097093443,0.9750603210176896,208.12,12.295191526412964
1580,0.0061254924579581,91,0.9879126501778216,0.9628336659854972,500.0,13.04750943183899
1581,0.0037353627726758,108,0.9758234340093112,0.9033625793681276,497.34,12.273598909378052
1582,0.0046396821156893,92,0.9148522333528818,0.9631818548292438,145.72,13.541648149490356
1583,0.0023062792456212,81,0.9640812831160964,0.9758043867211894,376.66,14.006446599960327
1584,0.0099560902497491,72,0.908724225560686,0.9899161927444288,240.88,13.881998538970947
1585,0.0086433577784141,127,0.9171311622616516,0.9469514668887286,336.3,12.055751085281372
1586,0.0084612913445963,71,0.9631794250553812,0.9224550432434956,175.5,14.0458402633667
1587,0.001969524364681,94,0.9765452306682092,0.986138615228562,500.0,14.079586505889893
1588,0.0035010266958538,119,0.9152287387187504,0.9444022540997626,189.88,12.691859245300291
1589,0.0007796100351271,112,0.9744575238741748,0.9480699366016142,489.76,13.115758419036863
1590,0.0040167348436905,67,0.9994718576610429,0.9229183496116836,500.0,14.633378982543944
1591,0.0049125425256385,106,0.937727620714124,0.9252232111603088,410.6,12.421024084091188
1592,0.0001926976662904,65,0.9924505676315925,0.9763311110308212,208.8,14.374270677566528
1593,0.0074229617998266,93,0.9600563127556004,0.9870891089642236,304.74,13.381060361862184
1594,0.001371910202526,90,0.9669284415766128,0.986357553382693,449.9,12.705865383148192
1595,0.0045049239820632,100,0.9330014957963612,0.9431989131059132,479.02,13.1823148727417
1596,0.0016599405023064,101,0.9233160253444188,0.9409695743053856,270.58,12.411927938461304
1597,0.0075128302169029,100,0.9802673560834788,0.9675794821132104,414.72,12.742879152297974
1598,0.0054458111052131,82,0.99587540290692,0.9583111634655443,500.0,13.64038872718811
1599,0.0094271088814061,73,0.9833623935063616,0.9487191402229954,499.9,13.99158215522766
1600,0.0012492408577978,98,0.9107481925882164,0.922746566468009,213.46,14.029292345046995
1601,0.0052901583280954,69,0.9384208691106336,0.9062615057164995,356.46,14.412595748901367
1602,0.0035946310250561,90,0.9080120604436072,0.9298368298085932,327.46,13.612403869628906
1603,0.0044923058632758,68,0.9610469960298594,0.9985367829225048,375.12,14.884707689285278
1604,0.0050182554870982,66,0.9939430608835512,0.974889408821863,441.44,14.616317749023438
1605,0.003550147630539,92,0.986614825283444,0.901018619913717,273.38,12.413092136383057
1606,0.0096420983653025,74,0.9459841379197969,0.923518376046833,159.68,14.748371124267578
1607,0.007972482568403,109,0.9448251637187352,0.95080902998419,186.72,13.121128797531128
1608,0.0043221223832962,78,0.9049013212623896,0.9892471274962829,174.44,14.219533920288086
1609,0.0055832274294532,89,0.9235998844548788,0.9397874681207504,204.72,13.421973943710327
1610,0.0005779427088389,92,0.9267815276192426,0.9462859392769586,253.58,13.12964415550232
1611,0.0018648398412641,112,0.9738201515986972,0.9292727275862428,500.0,12.645341873168944
1612,0.008199137193696,124,0.929074852229128,0.9528184944605498,277.74,12.571518182754517
1613,0.006595845490657,85,0.9742265683197296,0.9817864480748704,453.0,13.716973066329956
1614,0.0070284741872416,64,0.9023172284402342,0.9931980501738512,186.52,14.091967344284058
1615,0.0026053598776577,87,0.9480251437350238,0.9977869332712578,321.2,13.16937494277954
1616,0.0025764789207187,101,0.9862319487060164,0.970327417304394,500.0,12.429590463638306
1617,0.0082939706132078,115,0.9189923205583472,0.9244481001759424,297.04,12.854978322982788
1618,0.0098196737081478,125,0.9623426409058286,0.905600404065018,277.3,11.51552414894104
1619,0.0080146771416378,102,0.9993870943588816,0.9581227401529858,171.98,13.192550897598268
1620,0.0065963327451925,90,0.9277241973186447,0.9260982948877784,266.78,13.22790026664734
1621,0.0041135121391967,84,0.927560168783234,0.9441826172337604,319.9,13.296115159988403
1622,0.0008889154524312,121,0.9069445263961744,0.9577006159287386,179.78,12.208338022232056
1623,0.009446752004024,114,0.9961601234471834,0.9231110923035376,451.82,12.46863079071045
1624,0.0067333997654311,66,0.9248568198041338,0.9772863633936186,199.3,14.251835584640505
1625,0.0011107867610848,102,0.9449702392116012,0.9681610422445248,358.78,12.73759627342224
1626,0.0023446186705867,80,0.9780282133861998,0.9383041122358036,500.0,14.781713008880615
1627,0.0035876425458429,67,0.9671422473991452,0.9269602633321208,328.8,14.758792638778688
1628,0.0014934530620046,80,0.9415259398106222,0.9814818781245176,308.74,14.07911205291748
1629,0.0078780414806828,110,0.9437870070439962,0.9377430266028268,295.56,12.5496084690094
1630,0.0053323932884499,124,0.9590751155764312,0.9730128067070464,147.76,12.53566598892212
1631,0.0021040447761282,74,0.9524992091586928,0.9017437810645104,500.0,14.40893006324768
1632,0.0098349183357568,98,0.99112709147689,0.9715006799992406,442.7,12.4943368434906
1633,0.0013464065932882,104,0.9984353813269328,0.9920129499489108,349.04,12.314177989959717
1634,0.0014330003277692,65,0.9955765230922504,0.901846723222642,491.06,14.921107530593872
1635,0.0023294546631377,95,0.9595510617914632,0.936294456769832,375.66,13.409912586212158
1636,0.0090332533985438,117,0.9710732604479004,0.9788057557997076,453.24,12.525452852249146
1637,0.0070056144322493,103,0.9780929847520624,0.9192230683693494,328.78,11.790798664093018
1638,0.0014797507195278,120,0.9967869037632626,0.9675187258553912,354.64,12.757413864135742
1639,0.0059839803337007,91,0.942396919334236,0.9874581265441248,303.94,13.39595890045166
1640,0.0079902542805242,86,0.9443227675208574,0.9907187697460186,461.44,12.99874997138977
1641,0.0022702889080669,91,0.957411291997052,0.9467910474883976,456.62,12.807696104049684
1642,0.0030538398250634,86,0.9573946569483998,0.9840814910091128,273.64,12.46376132965088
1643,0.0053230163425924,115,0.9067194784212996,0.9449901580624196,500.0,12.853360652923584
1644,0.0076358340710716,97,0.9337409510661068,0.9293516657667372,112.24,12.84816575050354
1645,0.0052823951820987,68,0.9821136128208924,0.9609434858355675,258.5,14.933897018432615
1646,0.005656470522841,90,0.9651861937048708,0.958695125989384,241.86,13.545898914337158
1647,0.0061031981539507,71,0.90079507404041,0.997057094466733,161.48,14.469835042953491
1648,0.0097919995229401,74,0.9893167922067309,0.964916184237976,164.46,14.212417125701904
1649,0.0044466570254023,123,0.9751360445241396,0.979125972698135,276.48,12.783923387527466
1650,0.0016133651766785,86,0.937307378459402,0.962545842572964,359.66,13.540659189224243
1651,0.0076562808591891,96,0.9725626251745376,0.9117333743810018,380.62,13.073058366775513
1652,0.0094296614568347,92,0.9573548097603108,0.9752468270691516,223.76,12.835049629211426
1653,0.0028382384210248,91,0.9290814947320496,0.916388507787283,243.58,13.470374822616575
1654,0.0015914799077482,72,0.982433541117607,0.9973697659855192,464.3,14.199652671813965
1655,0.001697492008081,96,0.962896589657113,0.9632614885585814,496.48,12.73944330215454
1656,0.0026527161581571,70,0.943363544818208,0.9435130950168789,340.94,14.980084657669067
1657,0.0029112751738453,90,0.9709194129310696,0.926350654608861,365.56,13.550320625305176
1658,0.0069523345281917,126,0.9211716341185152,0.976136930757588,331.54,12.300532579421995
1659,0.002146768930775,91,0.944056163491493,0.9922286212224004,252.5,13.335387229919434
1660,0.0099168473405168,101,0.9498563180476596,0.9090177503237216,466.8,12.391044855117798
1661,0.0014122368390654,98,0.9562304948785848,0.9348915465979004,500.0,13.289113759994509
1662,0.0058060121391833,91,0.9190700374386076,0.9983417417719544,365.42,13.758728265762327
1663,0.0098073577483101,91,0.9389227762190052,0.9404236341869588,497.0,13.524256467819214
1664,0.0074206672318955,74,0.9400959047748418,0.906411854114272,198.44,13.843662977218628
1665,0.0084464746480945,93,0.9637532715154962,0.9830742408353697,250.4,13.59615969657898
1666,0.0013431596523468,106,0.968641008287473,0.9761594088269452,206.92,12.518543243408203
1667,0.003229380992695,101,0.9834700274868567,0.9836510932316392,217.96,12.728790283203123
1668,0.0003851143787715,114,0.9028691969354924,0.9029456249969828,309.78,12.876366376876833
1669,0.007731668758872,80,0.9540402181994012,0.916922858328617,500.0,14.479496479034424
1670,0.0048391881276894,83,0.9171034124190444,0.9561325617388492,490.3,13.514082908630373
1671,0.0007433964248921,81,0.9019163321778078,0.9377346764893664,339.18,13.301287412643433
1672,0.0083806841285229,83,0.9241681613047554,0.9529260151655544,274.58,13.535212278366089
1673,0.0040465804228505,107,0.9659676878188138,0.9986947899172406,119.62,12.78564977645874
1674,0.0047522302895085,67,0.9775363092399366,0.9786611518679644,395.76,15.238973379135132
1675,0.0001849693518931,110,0.9692689568952724,0.9944781821431792,217.86,12.50898790359497
1676,0.0045848092267982,73,0.974202744696577,0.9716611604021078,475.58,14.048605680465698
1677,0.0060950875232499,124,0.9905852819321156,0.909192912699456,500.0,11.73421597480774
1678,0.0070833306810325,80,0.9259496549368242,0.9064988790717652,211.3,13.483214139938354
1679,0.0059488465936957,88,0.9858211745974644,0.9852088260177538,255.46,13.512590408325195
1680,0.0007521559340954,127,0.986947292791956,0.9020367437649148,385.52,11.763297319412231
1681,0.0092465156594751,101,0.9127923008333676,0.9650829795694704,320.72,12.995693445205688
1682,0.0076185464723591,67,0.9810672375814838,0.962518006596178,224.18,14.57517409324646
1683,0.0032416933414557,91,0.9826648056240036,0.9672758670372904,439.66,13.78194499015808
1684,0.0001893111759481,71,0.9259130954858448,0.962561480987199,387.2,14.08836817741394
1685,0.0068603460643906,64,0.9332883874055986,0.9530843636432824,156.26,14.9722158908844
1686,0.0009624279354827,100,0.9169535200492424,0.9846060484029432,217.42,12.815706968307495
1687,0.0089270364547141,79,0.9980752878041012,0.973046432582398,328.56,14.744930028915403
1688,0.0039733795203921,126,0.9687102094562784,0.958568853578084,492.6,11.97446632385254
1689,0.0081197080655483,112,0.9735869355294472,0.9148893766626324,500.0,12.174570560455322
1690,0.001884355290224,77,0.9363151213963046,0.9235482262015644,205.48,13.857531070709229
1691,0.0085456512673634,110,0.9931339471998528,0.954462780187666,491.52,12.895083665847778
1692,0.0043598161342933,94,0.9052009473765992,0.9832396508686816,268.94,13.080298900604248
1693,0.0009109717308345,110,0.9312668483182992,0.953256616695804,396.44,12.778545618057253
1694,0.0055154198423102,85,0.9704297211681135,0.913569507937431,500.0,13.22878074645996
1695,0.0094366360516185,123,0.994974678353696,0.936179543651763,497.84,12.647000551223757
1696,0.0067303346778219,113,0.9853396731191564,0.9683264023002583,360.18,12.08436632156372
1697,0.0027005996416195,106,0.9693152269136144,0.9560920292036088,372.92,12.30323052406311
1698,0.0024592310120323,92,0.9740127689271704,0.9971275443057904,317.3,13.360599279403688
1699,0.0082958948553682,127,0.9483977614044424,0.9802316499364292,500.0,12.471940994262695
1700,0.0080278684908463,65,0.9112364195652144,0.9337488864404446,272.9,14.151715993881226
1701,0.0053766539925395,85,0.9286589777409152,0.9491857500511256,355.88,13.573222875595093
1702,0.0063235363712605,93,0.9839029929758292,0.9605468323883726,280.42,13.112220287322998
1703,0.008565953246164,77,0.9007837754774966,0.9671296139235008,283.34,13.860646963119509
1704,0.0053936165877035,81,0.9533642831049264,0.9432685733206418,357.96,13.96142554283142
1705,0.0085643874007059,124,0.9200120872864228,0.9552329332326552,114.84,12.69246792793274
1706,0.0003821607993964,121,0.9610588298885446,0.9094012945761676,402.96,13.314236879348757
1707,0.0047493137495882,97,0.9558756545876204,0.9566835405945106,500.0,13.188072681427002
1708,0.0081127092062884,116,0.9817991188222616,0.920404058360985,212.18,12.335308313369753
1709,0.009076593104063,94,0.9149128038234792,0.9679508387146918,169.48,13.454971075057983
1710,0.0028017374409475,113,0.9191310531575256,0.9492717557818584,500.0,12.6198308467865
1711,0.0031781281835814,108,0.9160756385917832,0.9746498849931512,493.34,12.580320119857788
1712,0.0029665578081337,101,0.976098845487132,0.9877918552389756,429.84,12.497209072113035
1713,0.0034316000042081,113,0.9281959864601226,0.9334890203617988,464.92,12.672972917556764
1714,0.0028519475256486,120,0.9456484288884254,0.9122870023828724,488.14,12.519929885864258
1715,0.0084134584542529,108,0.9949047574565733,0.9262429248765388,500.0,12.582739353179932
1716,0.0002308879324911,81,0.9780983187833808,0.9078954969941156,199.14,14.196781635284424
1717,0.0029736287393017,74,0.9560089021126114,0.9711712564218006,282.7,14.115753173828123
1718,0.0085814334908542,101,0.9576547588892526,0.9380581674893012,294.28,12.198338985443115
1719,0.0088408038772285,84,0.984614845802382,0.9054871303225136,497.78,13.215327501296995
1720,0.0063785776101189,106,0.9749409963922638,0.9117129497264403,342.46,12.098880767822266
1721,0.0049313627923964,100,0.9411447580303322,0.989247227562208,377.4,12.35087513923645
1722,0.0079168026945391,80,0.9876163959146712,0.9592099242082804,143.82,13.766747951507568
1723,0.0028902693069807,93,0.938096975075722,0.9454729359504902,491.44,14.28956389427185
1724,0.0046297395980032,71,0.97156204451409,0.946611262835816,337.6,14.773590326309204
1725,0.0079901654462757,126,0.9255743089688194,0.9307042706934392,195.38,12.103045463562012
1726,0.0015215195127811,77,0.9198404479578368,0.9187221535788916,212.42,13.979342699050903
1727,0.0099971306787612,107,0.9446863388912548,0.957488590040288,207.36,13.018345355987549
1728,0.0064399853207628,96,0.985155521646336,0.987102109233335,399.2,13.329318046569824
1729,0.0043485251273308,124,0.920629359865032,0.9825212946681456,162.3,12.937037706375122
1730,0.0083789178160815,112,0.90535103993585,0.9557388889724868,218.98,12.94528079032898
1731,0.0037776410532606,64,0.9597697467684042,0.9887271102273006,209.02,14.347293853759766
1732,0.0032960976191234,90,0.9976033981938096,0.993629616866718,325.0,14.040102243423462
1733,0.0029859339692722,65,0.9171754171526196,0.9098594601797664,500.0,14.801638126373293
1734,0.0084502985498427,109,0.9013842046646512,0.9441563661824744,256.7,12.03597354888916
1735,0.0009125158580247,105,0.9987431612808598,0.9741005653356182,261.62,13.163491010665894
1736,0.0068855179520573,77,0.990373123356026,0.9892636057882266,236.48,14.151378870010376
1737,0.0025320604845327,80,0.9778373116686572,0.9165250931508526,172.5,13.53158473968506
1738,0.0043494973837419,73,0.9727885229157602,0.9058322633432038,500.0,14.31193709373474
1739,0.003988086718945,76,0.9872107227671456,0.9446210201480244,485.6,13.620208740234377
1740,0.0075463162590204,101,0.9305608284384832,0.9865833330033432,249.32,12.278738975524902
1741,0.0074390107547375,68,0.9856063078729744,0.9887939974997694,230.8,15.201579809188845
1742,0.0064708351190157,72,0.934897497834986,0.9933582447648018,197.66,13.868543148040771
1743,0.0003231102065411,88,0.9456236433853612,0.9370379734767788,283.48,13.937405109405518
1744,0.0003061044438719,90,0.966098230025403,0.9526983918556936,338.46,13.172264099121094
1745,0.0048277696899745,81,0.9321989838018052,0.9280623171639992,297.22,13.54326629638672
1746,0.0093023491736858,77,0.9388410155947348,0.9288996319546212,326.54,13.9612557888031
1747,0.0070923368772659,77,0.9909305204767138,0.991992108372617,408.74,13.804534912109377
1748,0.0090871633122956,104,0.9335210157880146,0.9067363059564616,157.78,12.551259517669678
1749,0.008282355892539,100,0.9684809752198495,0.9376795974687344,500.0,12.392560958862305
1750,0.0091671726440617,115,0.9662399472849784,0.9108386780115788,232.72,12.699196815490724
1751,0.0074932219338951,66,0.9312390105406644,0.9651333126223912,224.3,14.8223397731781
1752,0.0093792514567849,111,0.977749318082878,0.9345732239845091,209.54,12.339635848999023
1753,0.0003193311684034,117,0.9813649561781722,0.9473047799522676,269.28,13.0170738697052
1754,0.000738345743583,69,0.9752262481675542,0.9823782661620424,379.18,15.071650743484495
1755,0.0087642022418214,66,0.9139137794751108,0.9465525058081644,134.84,14.727741956710815
1756,0.0036788696001568,64,0.9836995375049666,0.9417126666900636,500.0,14.942649602890016
1757,0.0096964758770401,74,0.9975959026014805,0.9747934014702004,500.0,13.978128671646118
1758,0.0062535037907261,103,0.935636822010204,0.9619325032901812,139.5,12.614076614379885
1759,0.0094721650750823,84,0.9096670499446744,0.9766536925761324,228.42,13.958944082260132
1760,0.0045331067022571,127,0.9403712254162618,0.9426558204867044,162.56,12.748782634735107
1761,0.0062520865093082,121,0.9991220706070656,0.914422831370508,500.0,12.737324237823486
1762,0.0026139412021044,125,0.9158863682286836,0.9325769648687244,162.82,11.767227411270142
1763,0.0006033503518603,89,0.972920919976142,0.964694672295502,394.5,13.09825086593628
1764,0.0039413904263542,86,0.9462511735453176,0.9358187935626084,416.42,13.381669998168944
1765,0.0051431646658663,105,0.9544152169748982,0.9928779799372264,170.58,12.35396122932434
1766,0.0006283416054812,97,0.926617799209942,0.9525354202672524,281.04,13.80019760131836
1767,0.0064179782623492,88,0.9382886703415,0.9012569458748668,280.66,13.028567790985107
1768,0.0041099848322172,83,0.9465940268229311,0.9203729320490118,252.8,13.948789358139038
1769,0.004136377156299,72,0.9423059904755384,0.9575418302020946,376.72,14.083267450332642
1770,0.0064009699094678,78,0.9820381915084444,0.9559749143453063,500.0,14.349533081054688
1771,0.0011106830578733,111,0.9413467913717476,0.919210893429145,318.48,12.48440146446228
1772,0.0057436026334657,128,0.976725979257097,0.9047257201720648,500.0,11.445223093032835
1773,0.0093617842906414,78,0.93337115859131,0.9257002512265552,186.66,13.671311140060425
1774,0.006024700507151,72,0.9463637062151554,0.98486492734217,265.8,14.706505060195925
1775,0.0073455822567402,123,0.9159396876958066,0.994947833845914,302.34,12.838421821594238
1776,0.0032486855803241,110,0.9321302519467578,0.9473017908407184,305.82,12.632877588272097
1777,0.0050821827608085,83,0.9307881086332672,0.9667948833393024,262.62,13.817816019058228
1778,0.0023410777038018,128,0.9575481585448904,0.9037067454289218,355.18,11.823528289794922
1779,0.0026406943022562,119,0.9137102224968204,0.9910018254754048,251.0,12.895276308059692
1780,0.0018731727788145,115,0.9441530830262704,0.901190944557386,222.52,12.37565302848816
1781,0.0075943051550721,123,0.9143488728949292,0.9552879412842936,112.18,13.315178155899048
1782,0.0018808674797032,87,0.9321817045031596,0.9939634224990846,422.6,14.212069034576416
1783,0.004042871627005,120,0.9675310362041988,0.9965569018650468,500.0,12.485220193862917
1784,0.0002014992451603,90,0.9840218914255204,0.903757599191498,203.08,12.556450128555298
1785,0.0089042575540751,124,0.9610347005713538,0.9893852869742978,349.66,13.691473245620728
1786,0.0077416563730266,85,0.9121615183577376,0.9843169970660716,164.9,13.556493997573853
1787,0.0029516675136843,111,0.9695346060146938,0.9585619857200408,441.4,13.07265591621399
1788,0.0060517489062024,102,0.9683646495490597,0.9963324514362732,322.5,12.382102012634276
1789,0.0045901464810767,114,0.957841565148862,0.9876516086870524,335.96,12.62694001197815
1790,0.0024413310745276,106,0.9793985451314944,0.9277884706776512,265.38,12.278062582015991
1791,0.0064636147265992,105,0.9334396609585814,0.9697205761124928,296.58,12.590957403182983
1792,0.0006855386387969,111,0.9399632953076168,0.9010497268171336,230.18,12.80381178855896
1793,0.0045097261720436,87,0.9615831907947356,0.9510216999309729,341.68,13.567933320999146
1794,0.0096193564253471,126,0.967479113361248,0.9928485906913824,398.44,11.734947681427002
1795,0.0088874508931546,73,0.9242104775305784,0.9978778694911457,230.66,13.9907066822052
1796,0.0083772476878608,95,0.9238596759086444,0.9653048405066889,271.4,12.910199880599976
1797,0.0074250742431141,93,0.9807154359306864,0.9189771361067216,500.0,13.748579502105711
1798,0.0038627993509802,90,0.9374848693044348,0.9244127181810292,288.64,14.111002445220947
1799,0.0016734586166051,112,0.9321364673541236,0.9536291973241428,189.04,12.772250652313232
1800,0.002716023013545,119,0.9093053618679636,0.9864640396604812,434.28,12.27066445350647
1801,0.0049412653499109,118,0.9235400656129276,0.974320865325719,305.92,12.379578113555908
1802,0.0066150163973998,116,0.9520716782674908,0.991192208993568,233.68,12.387331247329712
1803,0.0069082167364978,111,0.9915399152625431,0.9735415783495726,497.26,12.452393531799316
1804,0.0013036508995202,86,0.9521504958177428,0.9433511230665814,306.62,13.992541551589966
1805,0.0092072235933552,71,0.9955049319074558,0.9475358871506168,243.32,14.963670253753662
1806,0.0013998417234315,74,0.9452837852717404,0.994205747696468,237.66,14.040398120880129
1807,0.0093292976176168,72,0.9219018051693654,0.9751026365297676,155.48,14.112014532089232
1808,0.0088702931940251,123,0.927131699889026,0.9371480861864744,166.78,13.1637544631958
1809,0.0032065917304161,102,0.927006097622367,0.9010832727944704,292.72,12.558395862579346
