Iteration,Learning Rate,Batch Size,Gamma,GAE Lambda,Mean Score
2327,0.00025,64,0.99,0.8682445048943243,[29.46]
2328,0.00025,64,0.99,0.9738455766941754,[24.76]
2329,0.00025,64,0.99,0.9370304373249904,[29.54]
2330,0.00025,64,0.99,0.8994827124782994,[27.5]
2331,0.00025,64,0.99,0.970439982367224,[28.72]
2332,0.00025,64,0.99,0.9425978208995376,[28.1]
2333,0.00025,64,0.99,0.8970774632853552,[32.18]
2334,0.00025,64,0.99,0.8690998059911681,[24.66]
2335,0.00025,64,0.99,0.875987327948421,[27.64]
2336,0.00025,64,0.99,0.9309811896454441,[26.36]
2337,0.00025,64,0.99,0.9340020676985139,[27.84]
2338,0.00025,64,0.99,0.9219566271434713,[26.06]
2339,0.00025,64,0.99,0.9068369594953583,[25.3]
2340,0.00025,64,0.99,0.9707463729348389,[29.04]
2341,0.00025,64,0.99,0.8761492881822516,[31.58]
2342,0.00025,64,0.99,0.9281522601735824,[32.32]
2343,0.00025,64,0.99,0.9547402679430664,[26.32]
2344,0.00025,64,0.99,0.8712543068326196,[30.64]
2345,0.00025,64,0.99,0.9720642669639232,[27.2]
2346,0.00025,64,0.99,0.9374745137783493,[26.74]
2347,0.00025,64,0.99,0.9791986578638752,[24.92]
2348,0.00025,64,0.99,0.8629529604667445,[26.56]
2349,0.00025,64,0.99,0.9588323341184466,[27.66]
2350,0.00025,64,0.99,0.8817853263249571,[32.06]
2351,0.00025,64,0.99,0.8949577007032847,[29.1]
2352,0.00025,64,0.99,0.9389148544633141,[22.8]
2353,0.00025,64,0.99,0.9186721870883007,[33.56]
2354,0.00025,64,0.99,0.9545838110481425,[27.02]
2355,0.00025,64,0.99,0.9449216815932459,[27.48]
2356,0.00025,64,0.99,0.9871237299424166,[27.86]
2357,0.00025,64,0.99,0.87319396126082,[27.36]
2358,0.00025,64,0.99,0.9706516669970993,[27.36]
2359,0.00025,64,0.99,0.9858617690791384,[25.84]
2360,0.00025,64,0.99,0.9482285992321848,[26.34]
2361,0.00025,64,0.99,0.9006981328041331,[28.34]
2362,0.00025,64,0.99,0.8963272460303667,[30.12]
2363,0.00025,64,0.99,0.8930546360344204,[27.98]
2364,0.00025,64,0.99,0.9179576619661125,[27.46]
2365,0.00025,64,0.99,0.8832697855320596,[26.92]
2366,0.00025,64,0.99,0.9132235815449051,[25.92]
2367,0.00025,64,0.99,0.9137363934112518,[32.68]
2368,0.00025,64,0.99,0.9368496886764645,[22.68]
2369,0.00025,64,0.99,0.9207104069397961,[28.3]
2370,0.00025,64,0.99,0.8890073255280891,[25.54]
2371,0.00025,64,0.99,0.9736361984090933,[25.]
2372,0.00025,64,0.99,0.8783000302672268,[26.24]
2373,0.00025,64,0.99,0.9449510718287197,[28.78]
2374,0.00025,64,0.99,0.9635605965096841,[27.76]
2375,0.00025,64,0.99,0.8620292231567745,[30.48]
2376,0.00025,64,0.99,0.8677894299589091,[26.5]
2377,0.00025,64,0.99,0.8733834003775551,[32.5]
2378,0.00025,64,0.99,0.9006453031333402,[28.68]
2379,0.00025,64,0.99,0.9174735776926908,[30.46]
2380,0.00025,64,0.99,0.9654030603653234,[27.22]
2381,0.00025,64,0.99,0.9559225420510755,[26.26]
2382,0.00025,64,0.99,0.9539639025046158,[25.46]
2383,0.00025,64,0.99,0.8885076682978287,[28.]
2384,0.00025,64,0.99,0.869018951477028,[30.92]
2385,0.00025,64,0.99,0.9269339834275514,[27.06]
2386,0.00025,64,0.99,0.9456850076190625,[26.4]
2387,0.00025,64,0.99,0.9295702722165957,[25.64]
2388,0.00025,64,0.99,0.8868830031341008,[26.72]
2389,0.00025,64,0.99,0.9149628544816174,[30.32]
2390,0.00025,64,0.99,0.929380016293252,[31.94]
2391,0.00025,64,0.99,0.9053538063620404,[28.34]
2392,0.00025,64,0.99,0.8791048138600328,[25.42]
2393,0.00025,64,0.99,0.8934095215401767,[24.76]
2394,0.00025,64,0.99,0.9090157744162052,[30.22]
2395,0.00025,64,0.99,0.9148436524187783,[23.88]
2396,0.00025,64,0.99,0.9136908938199129,[27.92]
2397,0.00025,64,0.99,0.9565681629748615,[26.3]
2398,0.00025,64,0.99,0.8764038156303942,[32.66]
2399,0.00025,64,0.99,0.872037703501737,[26.14]
2400,0.00025,64,0.99,0.8837943261587813,[27.92]
2401,0.00025,64,0.99,0.9897978436148098,[29.04]
2402,0.00025,64,0.99,0.9190341532099162,[25.9]
2403,0.00025,64,0.99,0.8942753742173777,[27.82]
2404,0.00025,64,0.99,0.9891862186100508,[24.32]
2405,0.00025,64,0.99,0.9879207252404103,[26.5]
2406,0.00025,64,0.99,0.9560100774289049,[29.88]
2407,0.00025,64,0.99,0.9864502155578283,[27.2]
2408,0.00025,64,0.99,0.9399662522376958,[27.42]
2409,0.00025,64,0.99,0.9776819866337949,[30.7]
2410,0.00025,64,0.99,0.8740579694886059,[30.5]
2411,0.00025,64,0.99,0.9192412083920243,[29.62]
2412,0.00025,64,0.99,0.8651243469388986,[29.76]
2413,0.00025,64,0.99,0.8863742862582028,[27.96]
2414,0.00025,64,0.99,0.9559095247373512,[27.54]
2415,0.00025,64,0.99,0.9203783708300051,[26.58]
2416,0.00025,64,0.99,0.9759376127295701,[27.46]
2417,0.00025,64,0.99,0.9011343344323325,[29.76]
2418,0.00025,64,0.99,0.8801891090017271,[27.2]
2419,0.00025,64,0.99,0.9019923227625312,[27.42]
2420,0.00025,64,0.99,0.9451431445540868,[31.66]
2421,0.00025,64,0.99,0.9167062287543546,[26.46]
2422,0.00025,64,0.99,0.8718329028973609,[28.76]
2423,0.00025,64,0.99,0.9116934583076666,[26.4]
2424,0.00025,64,0.99,0.9037524864524045,[25.14]
2425,0.00025,64,0.99,0.8814070395264446,[31.48]
2426,0.00025,64,0.99,0.9225368610941742,[22.34]
2427,0.00025,64,0.99,0.910797947535145,[25.96]
2428,0.00025,64,0.99,0.9703015488079041,[27.64]
2429,0.00025,64,0.99,0.9406344059410947,[28.7]
2430,0.00025,64,0.99,0.868269275353293,[26.98]
2431,0.00025,64,0.99,0.9454682690816713,[27.46]
2432,0.00025,64,0.99,0.8762838403074023,[32.12]
2433,0.00025,64,0.99,0.8716165626850173,[25.18]
2434,0.00025,64,0.99,0.8588555359303031,[28.4]
2435,0.00025,64,0.99,0.8590146699355798,[25.72]
2436,0.00025,64,0.99,0.9466923643741958,[32.54]
2437,0.00025,64,0.99,0.8543310292490163,[30.68]
2438,0.00025,64,0.99,0.9145779275913304,[28.48]
2439,0.00025,64,0.99,0.9562020863934872,[27.68]
2440,0.00025,64,0.99,0.9617985389381485,[26.18]
2441,0.00025,64,0.99,0.8773227203363042,[28.96]
2442,0.00025,64,0.99,0.8954006972097791,[24.68]
2443,0.00025,64,0.99,0.9199279245134647,[27.52]
2444,0.00025,64,0.99,0.9531599581820398,[31.]
2445,0.00025,64,0.99,0.9454744360510623,[24.7]
2446,0.00025,64,0.99,0.9288743866835627,[27.7]
2447,0.00025,64,0.99,0.9109742344775661,[29.7]
2448,0.00025,64,0.99,0.8576521704720347,[30.32]
2449,0.00025,64,0.99,0.9673814291983854,[30.76]
2450,0.00025,64,0.99,0.9427652459938988,[26.32]
2451,0.00025,64,0.99,0.8984260906639273,[32.78]
2452,0.00025,64,0.99,0.98618278763998,[24.38]
2453,0.00025,64,0.99,0.9817412228199801,[32.54]
2454,0.00025,64,0.99,0.8957162781231962,[28.42]
2455,0.00025,64,0.99,0.8611196544686512,[24.9]
2456,0.00025,64,0.99,0.9616890198741226,[28.94]
2457,0.00025,64,0.99,0.9162718305811235,[25.74]
2458,0.00025,64,0.99,0.9065593803030941,[26.58]
2459,0.00025,64,0.99,0.8997414119449976,[25.96]
2460,0.00025,64,0.99,0.9792154922358023,[27.38]
2461,0.00025,64,0.99,0.9763483406146051,[26.]
2462,0.00025,64,0.99,0.8773237922025282,[33.68]
2463,0.00025,64,0.99,0.9554706881648538,[23.08]
2464,0.00025,64,0.99,0.9829860586653775,[25.3]
2465,0.00025,64,0.99,0.8914044724663661,[27.5]
2466,0.00025,64,0.99,0.9595750810334356,[28.44]
2467,0.00025,64,0.99,0.9636443642500464,[29.54]
2468,0.00025,64,0.99,0.9478477611110654,[27.76]
2469,0.00025,64,0.99,0.8821941312138561,[23.94]
2470,0.00025,64,0.99,0.9273806113495052,[29.58]
2471,0.00025,64,0.99,0.9679701803223523,[28.72]
2472,0.00025,64,0.99,0.9697753142952542,[23.96]
2473,0.00025,64,0.99,0.9447821672057655,[25.18]
2474,0.00025,64,0.99,0.8513774118131727,[25.58]
2475,0.00025,64,0.99,0.8806525911887869,[28.34]
2476,0.00025,64,0.99,0.8740746907389245,[28.82]
2477,0.00025,64,0.99,0.8709629653093798,[27.78]
2478,0.00025,64,0.99,0.8894812680159055,[28.44]
2479,0.00025,64,0.99,0.9425765184667055,[28.24]
2480,0.00025,64,0.99,0.8840541232631539,[28.3]
2481,0.00025,64,0.99,0.9336388916107196,[27.94]
2482,0.00025,64,0.99,0.964587010774461,[28.3]
2483,0.00025,64,0.99,0.9758276366011889,[27.14]
2484,0.00025,64,0.99,0.8901242765028893,[26.2]
2485,0.00025,64,0.99,0.9109842669962361,[29.92]
2486,0.00025,64,0.99,0.869553488241302,[29.78]
2487,0.00025,64,0.99,0.9698884666862952,[30.34]
2488,0.00025,64,0.99,0.9222097762441965,[29.16]
2489,0.00025,64,0.99,0.8850135066481443,[30.62]
2490,0.00025,64,0.99,0.9432757563579346,[28.62]
2491,0.00025,64,0.99,0.8938749300604104,[27.08]
2492,0.00025,64,0.99,0.8683530852408449,[27.24]
2493,0.00025,64,0.99,0.8692019212984048,[26.6]
2494,0.00025,64,0.99,0.9626969135742857,[27.52]
2495,0.00025,64,0.99,0.9654683815132896,[29.98]
2496,0.00025,64,0.99,0.8660234917770784,[27.54]
2497,0.00025,64,0.99,0.9197333159140629,[29.74]
2498,0.00025,64,0.99,0.9276329190878123,[26.08]
2499,0.00025,64,0.99,0.9094278656581478,[32.52]
2500,0.00025,64,0.99,0.8761643570755414,[27.]
2501,0.00025,64,0.99,0.8904988826716227,[27.82]
2502,0.00025,64,0.99,0.9201493049847757,[26.46]
2503,0.00025,64,0.99,0.9828864583717087,[29.66]
2504,0.00025,64,0.99,0.938356163471641,[27.6]
2505,0.00025,64,0.99,0.9461342652042396,[28.04]
2506,0.00025,64,0.99,0.8668051251826472,[32.74]
2507,0.00025,64,0.99,0.8542462389874821,[29.2]
2508,0.00025,64,0.99,0.8547400920506035,[26.4]
2509,0.00025,64,0.99,0.8999898647942116,[30.58]
2510,0.00025,64,0.99,0.953773479931277,[28.42]
2511,0.00025,64,0.99,0.9309562017050851,[28.08]
2512,0.00025,64,0.99,0.8823201368854424,[26.62]
2513,0.00025,64,0.99,0.9614701233020176,[31.14]
2514,0.00025,64,0.99,0.859249677799678,[29.08]
2515,0.00025,64,0.99,0.8895968427626705,[27.34]
2516,0.00025,64,0.99,0.92312913037736,[27.02]
2517,0.00025,64,0.99,0.9095552773192493,[29.46]
2518,0.00025,64,0.99,0.906778190319042,[27.44]
2519,0.00025,64,0.99,0.9089071898154111,[29.7]
2520,0.00025,64,0.99,0.9525590642073161,[25.38]
2521,0.00025,64,0.99,0.8534068586282525,[29.06]
2522,0.00025,64,0.99,0.940816031311558,[24.68]
2523,0.00025,64,0.99,0.9444166345350365,[28.5]
2524,0.00025,64,0.99,0.9843345992561643,[29.02]
2525,0.00025,64,0.99,0.910334817637199,[28.7]
2526,0.00025,64,0.99,0.8730442556683853,[30.18]
2527,0.00025,64,0.99,0.9588715770445467,[25.58]
2528,0.00025,64,0.99,0.9336914670282316,[27.28]
2529,0.00025,64,0.99,0.8552890287017544,[26.5]
2530,0.00025,64,0.99,0.8604707468592828,[26.68]
2531,0.00025,64,0.99,0.9524211325075228,[31.78]
2532,0.00025,64,0.99,0.9761616466342697,[24.78]
2533,0.00025,64,0.99,0.9442152495319233,[27.1]
2534,0.00025,64,0.99,0.8574207508255124,[28.62]
2535,0.00025,64,0.99,0.8568929089723032,[29.74]
2536,0.00025,64,0.99,0.9383945824059832,[30.02]
2537,0.00025,64,0.99,0.8709552496885853,[29.26]
2538,0.00025,64,0.99,0.9873326224900256,[25.68]
2539,0.00025,64,0.99,0.8987681525676796,[34.3]
2540,0.00025,64,0.99,0.9128883794991215,[27.16]
2541,0.00025,64,0.99,0.8753562834956683,[25.5]
2542,0.00025,64,0.99,0.8605447893068766,[24.68]
2543,0.00025,64,0.99,0.978531167146726,[25.96]
2544,0.00025,64,0.99,0.8585294939801342,[29.36]
2545,0.00025,64,0.99,0.8896446439326111,[28.98]
2546,0.00025,64,0.99,0.9362532591696926,[33.84]
2547,0.00025,64,0.99,0.9706597834279126,[26.]
2548,0.00025,64,0.99,0.8613299384840986,[25.76]
2549,0.00025,64,0.99,0.8836818955355897,[32.16]
2550,0.00025,64,0.99,0.8624274318091321,[30.76]
2551,0.00025,64,0.99,0.8527690104631253,[27.6]
2552,0.00025,64,0.99,0.8849843428627289,[26.66]
2553,0.00025,64,0.99,0.9383983063284871,[28.34]
2554,0.00025,64,0.99,0.9467119732688974,[28.04]
2555,0.00025,64,0.99,0.9335877988195342,[26.9]
2556,0.00025,64,0.99,0.8523259694708057,[27.68]
2557,0.00025,64,0.99,0.9386511218804515,[29.4]
2558,0.00025,64,0.99,0.9792172767805184,[23.14]
2559,0.00025,64,0.99,0.8549654293807256,[23.92]
2560,0.00025,64,0.99,0.9266725164141743,[31.26]
2561,0.00025,64,0.99,0.9556313587487728,[26.24]
2562,0.00025,64,0.99,0.9706219913070016,[30.08]
2563,0.00025,64,0.99,0.8514662776051504,[25.52]
2564,0.00025,64,0.99,0.9645009390742816,[27.68]
2565,0.00025,64,0.99,0.9720331284047032,[24.64]
2566,0.00025,64,0.99,0.96902214549889,[25.86]
2567,0.00025,64,0.99,0.8891046923208604,[32.34]
2568,0.00025,64,0.99,0.9335918705678159,[24.16]
2569,0.00025,64,0.99,0.8582496736988006,[27.74]
2570,0.00025,64,0.99,0.9081357250719153,[28.86]
2571,0.00025,64,0.99,0.8808503957455915,[25.08]
2572,0.00025,64,0.99,0.9340000876292035,[28.2]
2573,0.00025,64,0.99,0.922980765468146,[26.84]
2574,0.00025,64,0.99,0.8559415236338143,[26.64]
2575,0.00025,64,0.99,0.8866576904097908,[28.7]
2576,0.00025,64,0.99,0.8844335811722206,[31.4]
2577,0.00025,64,0.99,0.8816954070091312,[30.18]
2578,0.00025,64,0.99,0.9116904032984411,[28.34]
2579,0.00025,64,0.99,0.9195446075254776,[22.22]
2580,0.00025,64,0.99,0.959116152842073,[29.22]
2581,0.00025,64,0.99,0.901333982512446,[29.6]
2582,0.00025,64,0.99,0.8874653549178307,[26.48]
2583,0.00025,64,0.99,0.9139427724068219,[32.8]
2584,0.00025,64,0.99,0.9410952817467663,[25.9]
2585,0.00025,64,0.99,0.9176804817590375,[27.06]
2586,0.00025,64,0.99,0.9434391740827275,[26.88]
2587,0.00025,64,0.99,0.8667393678317582,[24.44]
2588,0.00025,64,0.99,0.882737354668182,[26.16]
2589,0.00025,64,0.99,0.9640537645126114,[30.1]
2590,0.00025,64,0.99,0.8707040884948198,[28.9]
2591,0.00025,64,0.99,0.9850780722450239,[26.42]
2592,0.00025,64,0.99,0.8728574091666015,[27.28]
2593,0.00025,64,0.99,0.854608977926115,[24.18]
2594,0.00025,64,0.99,0.989298783019028,[25.7]
2595,0.00025,64,0.99,0.9025571960160627,[35.08]
2596,0.00025,64,0.99,0.9326907058664101,[25.3]
2597,0.00025,64,0.99,0.8652311196743075,[26.98]
2598,0.00025,64,0.99,0.9694588119193308,[28.18]
2599,0.00025,64,0.99,0.9512519433696516,[24.9]
2600,0.00025,64,0.99,0.9105171510166221,[25.42]
2601,0.00025,64,0.99,0.9754629266316769,[27.9]
2602,0.00025,64,0.99,0.8604452431036508,[23.86]
2603,0.00025,64,0.99,0.9140134123654754,[26.38]
2604,0.00025,64,0.99,0.9869979289058249,[25.9]
2605,0.00025,64,0.99,0.8904209289592896,[32.2]
2606,0.00025,64,0.99,0.8591252521899004,[36.18]
2607,0.00025,64,0.99,0.9836592218857263,[30.8]
2608,0.00025,64,0.99,0.9678800933768134,[30.34]
2609,0.00025,64,0.99,0.9260815425256972,[32.42]
2610,0.00025,64,0.99,0.9576862278772166,[25.7]
2611,0.00025,64,0.99,0.9424503082953265,[25.96]
2612,0.00025,64,0.99,0.9666820232149412,[30.1]
2613,0.00025,64,0.99,0.9804309563458913,[29.86]
2614,0.00025,64,0.99,0.9123439801837601,[25.46]
2615,0.00025,64,0.99,0.9734443366650452,[26.66]
2616,0.00025,64,0.99,0.9376938498016671,[24.88]
2617,0.00025,64,0.99,0.9480450067990067,[25.36]
2618,0.00025,64,0.99,0.9260019488599007,[27.]
2619,0.00025,64,0.99,0.9518967037457723,[27.5]
2620,0.00025,64,0.99,0.9893534066107761,[31.02]
2621,0.00025,64,0.99,0.8768990498413753,[30.24]
2622,0.00025,64,0.99,0.9825764034243589,[24.24]
2623,0.00025,64,0.99,0.8528740981014071,[30.38]
2624,0.00025,64,0.99,0.910385598038294,[29.26]
2625,0.00025,64,0.99,0.9877247376870142,[30.08]
2626,0.00025,64,0.99,0.9467416640523345,[26.08]
2627,0.00025,64,0.99,0.8554335588570907,[30.44]
2628,0.00025,64,0.99,0.9766031075678272,[30.38]
2629,0.00025,64,0.99,0.9317989208222309,[27.62]
2630,0.00025,64,0.99,0.8749201644840157,[27.62]
2631,0.00025,64,0.99,0.8514137419639303,[30.82]
2632,0.00025,64,0.99,0.9690842087018114,[27.48]
2633,0.00025,64,0.99,0.8581329648031221,[30.02]
2634,0.00025,64,0.99,0.9529085716701136,[27.7]
2635,0.00025,64,0.99,0.9787043060749955,[25.36]
2636,0.00025,64,0.99,0.8798073646862549,[31.1]
2637,0.00025,64,0.99,0.9897750698402918,[28.64]
2638,0.00025,64,0.99,0.856290643875774,[27.44]
2639,0.00025,64,0.99,0.883325348430573,[29.1]
2640,0.00025,64,0.99,0.8791026443160868,[29.72]
2641,0.00025,64,0.99,0.9128729094175894,[30.94]
2642,0.00025,64,0.99,0.9439324675314954,[28.84]
2643,0.00025,64,0.99,0.942008763328656,[26.86]
2644,0.00025,64,0.99,0.9538579452470258,[29.2]
2645,0.00025,64,0.99,0.8555423275463477,[26.52]
2646,0.00025,64,0.99,0.9179797619724982,[32.12]
2647,0.00025,64,0.99,0.9298942690451493,[25.62]
2648,0.00025,64,0.99,0.8679886878412365,[26.36]
2649,0.00025,64,0.99,0.887846579456464,[24.9]
2650,0.00025,64,0.99,0.8685030393725487,[24.96]
2651,0.00025,64,0.99,0.9564379205846043,[27.1]
2652,0.00025,64,0.99,0.8870751431300048,[29.76]
2653,0.00025,64,0.99,0.9349042480423353,[22.5]
2654,0.00025,64,0.99,0.8664686316592186,[30.16]
2655,0.00025,64,0.99,0.8775833989780012,[27.76]
2656,0.00025,64,0.99,0.9103580493653413,[24.78]
2657,0.00025,64,0.99,0.9144948332840344,[26.92]
2658,0.00025,64,0.99,0.9579280785911478,[26.82]
2659,0.00025,64,0.99,0.8549983945041472,[29.14]
2660,0.00025,64,0.99,0.874770408903458,[29.62]
2661,0.00025,64,0.99,0.9328994121552023,[30.]
2662,0.00025,64,0.99,0.9111249346604819,[25.5]
2663,0.00025,64,0.99,0.8649980474870931,[26.84]
2664,0.00025,64,0.99,0.8945924230704211,[29.64]
2665,0.00025,64,0.99,0.8664235364617575,[32.72]
2666,0.00025,64,0.99,0.9213041688544692,[32.82]
2667,0.00025,64,0.99,0.9484172591104972,[31.5]
2668,0.00025,64,0.99,0.8618053613670137,[28.4]
2669,0.00025,64,0.99,0.9367206008460264,[24.9]
2670,0.00025,64,0.99,0.8751526890956368,[34.82]
2671,0.00025,64,0.99,0.8554987738565516,[27.36]
2672,0.00025,64,0.99,0.952804110626107,[30.6]
2673,0.00025,64,0.99,0.8837499824437486,[25.28]
2674,0.00025,64,0.99,0.9371356899414038,[28.3]
2675,0.00025,64,0.99,0.9462698857596913,[30.24]
2676,0.00025,64,0.99,0.9544671663571872,[27.5]
2677,0.00025,64,0.99,0.9076609690014112,[24.42]
2678,0.00025,64,0.99,0.8581123122174712,[24.42]
2679,0.00025,64,0.99,0.8653118379525331,[28.12]
2680,0.00025,64,0.99,0.9192474633067336,[31.5]
2681,0.00025,64,0.99,0.8672350251950712,[25.86]
2682,0.00025,64,0.99,0.8536273175856021,[31.46]
2683,0.00025,64,0.99,0.9365150137856486,[28.54]
2684,0.00025,64,0.99,0.9002614036946051,[25.88]
2685,0.00025,64,0.99,0.9535366029229523,[28.34]
2686,0.00025,64,0.99,0.851850605536956,[26.02]
2687,0.00025,64,0.99,0.8889989767974128,[29.96]
2688,0.00025,64,0.99,0.9473828501471541,[27.8]
2689,0.00025,64,0.99,0.9587076682879998,[30.44]
2690,0.00025,64,0.99,0.9585372257109257,[30.06]
2691,0.00025,64,0.99,0.9673116374041945,[26.66]
2692,0.00025,64,0.99,0.9536366031478216,[29.34]
2693,0.00025,64,0.99,0.941817617113784,[24.46]
2694,0.00025,64,0.99,0.880067343534533,[30.74]
2695,0.00025,64,0.99,0.9053416608022984,[29.22]
2696,0.00025,64,0.99,0.9588456949805072,[29.94]
2697,0.00025,64,0.99,0.9148567380477133,[27.8]
2698,0.00025,64,0.99,0.9352010176585219,[30.28]
2699,0.00025,64,0.99,0.8907269690568101,[28.72]
2700,0.00025,64,0.99,0.8663306438587621,[33.]
2701,0.00025,64,0.99,0.895423080450361,[30.32]
2702,0.00025,64,0.99,0.9185946439347114,[30.82]
2703,0.00025,64,0.99,0.8552280478724024,[28.14]
2704,0.00025,64,0.99,0.956132820456924,[27.34]
2705,0.00025,64,0.99,0.950479381732326,[21.92]
2706,0.00025,64,0.99,0.8631191706130544,[26.88]
2707,0.00025,64,0.99,0.9514776437952908,[26.88]
2708,0.00025,64,0.99,0.8738316791657705,[26.92]
2709,0.00025,64,0.99,0.9484953993312073,[29.44]
2710,0.00025,64,0.99,0.9745805316701773,[24.86]
2711,0.00025,64,0.99,0.979888621498687,[32.38]
2712,0.00025,64,0.99,0.9835908870383836,[25.94]
2713,0.00025,64,0.99,0.8976621955507192,[26.66]
2714,0.00025,64,0.99,0.8850041271321332,[31.76]
2715,0.00025,64,0.99,0.9120941865202816,[29.96]
2716,0.00025,64,0.99,0.8962016045413879,[26.26]
2717,0.00025,64,0.99,0.9401588861946492,[29.28]
2718,0.00025,64,0.99,0.9138875889682506,[23.72]
2719,0.00025,64,0.99,0.8535461038154236,[26.38]
2720,0.00025,64,0.99,0.8739349490070588,[33.74]
2721,0.00025,64,0.99,0.9061183790257266,[28.28]
2722,0.00025,64,0.99,0.9606754580659098,[25.98]
2723,0.00025,64,0.99,0.9811874109658385,[27.3]
2724,0.00025,64,0.99,0.966994264785937,[27.92]
2725,0.00025,64,0.99,0.8729180716640754,[31.84]
2726,0.00025,64,0.99,0.898596161932207,[27.9]
2727,0.00025,64,0.99,0.971394664360769,[25.48]
2728,0.00025,64,0.99,0.9799043275145384,[24.74]
2729,0.00025,64,0.99,0.9331325324486359,[28.8]
2730,0.00025,64,0.99,0.9647706037626822,[28.1]
2731,0.00025,64,0.99,0.9430179431034735,[25.12]
2732,0.00025,64,0.99,0.9140811035930904,[28.6]
2733,0.00025,64,0.99,0.912395390393578,[29.8]
2734,0.00025,64,0.99,0.8998985138092621,[31.12]
2735,0.00025,64,0.99,0.867032424183077,[29.54]
2736,0.00025,64,0.99,0.9423431431480651,[27.26]
2737,0.00025,64,0.99,0.9717150301826113,[29.36]
2738,0.00025,64,0.99,0.8523740858457337,[25.]
2739,0.00025,64,0.99,0.8895279211827369,[32.48]
2740,0.00025,64,0.99,0.8845236164039287,[24.48]
2741,0.00025,64,0.99,0.98397863316773,[29.08]
2742,0.00025,64,0.99,0.900244433528502,[27.84]
2743,0.00025,64,0.99,0.9720837474042519,[25.62]
2744,0.00025,64,0.99,0.8939505604311376,[25.6]
2745,0.00025,64,0.99,0.9264666239748781,[31.68]
2746,0.00025,64,0.99,0.8566903800786303,[30.92]
2747,0.00025,64,0.99,0.9697448433877135,[30.46]
2748,0.00025,64,0.99,0.8892839027028255,[29.76]
2749,0.00025,64,0.99,0.9170074135173163,[27.56]
2750,0.00025,64,0.99,0.9668333225726903,[30.8]
2751,0.00025,64,0.99,0.9794921290003866,[26.6]
2752,0.00025,64,0.99,0.9012175335997489,[30.7]
2753,0.00025,64,0.99,0.9556383833921291,[25.16]
2754,0.00025,64,0.99,0.95310292993795,[25.16]
2755,0.00025,64,0.99,0.9141005733275268,[28.92]
2756,0.00025,64,0.99,0.881503767614987,[26.52]
2757,0.00025,64,0.99,0.9492759144368728,[28.68]
2758,0.00025,64,0.99,0.8651158684143969,[29.48]
2759,0.00025,64,0.99,0.8575947432987641,[28.46]
2760,0.00025,64,0.99,0.9470965196928351,[30.18]
2761,0.00025,64,0.99,0.9596737088362528,[32.3]
2762,0.00025,64,0.99,0.888218593203978,[33.18]
2763,0.00025,64,0.99,0.8683805101927108,[22.46]
2764,0.00025,64,0.99,0.8928775048581383,[24.74]
2765,0.00025,64,0.99,0.9265566342617215,[29.]
2766,0.00025,64,0.99,0.8833810513689548,[26.06]
2767,0.00025,64,0.99,0.9265018608422947,[28.94]
2768,0.00025,64,0.99,0.9720938307820219,[27.74]
2769,0.00025,64,0.99,0.8529580927413843,[27.34]
2770,0.00025,64,0.99,0.9435985049540735,[23.82]
2771,0.00025,64,0.99,0.9324750382587704,[26.02]
2772,0.00025,64,0.99,0.8823243418592391,[31.18]
2773,0.00025,64,0.99,0.9074347884422156,[27.]
2774,0.00025,64,0.99,0.8758197717302358,[26.38]
2775,0.00025,64,0.99,0.8791340476347276,[25.94]
2776,0.00025,64,0.99,0.8867890847660085,[27.78]
2777,0.00025,64,0.99,0.9673088261694818,[26.88]
2778,0.00025,64,0.99,0.981565852288,[28.12]
2779,0.00025,64,0.99,0.8689319827735418,[24.6]
2780,0.00025,64,0.99,0.9382684472553914,[28.96]
2781,0.00025,64,0.99,0.893227349789104,[24.88]
2782,0.00025,64,0.99,0.9231538742499177,[27.9]
2783,0.00025,64,0.99,0.9393554003426546,[31.04]
2784,0.00025,64,0.99,0.8968503088622759,[28.66]
2785,0.00025,64,0.99,0.921698700552014,[27.74]
2786,0.00025,64,0.99,0.8594496219438769,[33.14]
2787,0.00025,64,0.99,0.9593702294700122,[26.8]
2788,0.00025,64,0.99,0.8877716661521508,[28.]
2789,0.00025,64,0.99,0.9865473696213783,[27.6]
2790,0.00025,64,0.99,0.9206505896734584,[26.6]
2791,0.00025,64,0.99,0.9493740311178918,[28.12]
2792,0.00025,64,0.99,0.9275554668423125,[26.98]
2793,0.00025,64,0.99,0.8940371901118193,[28.22]
2794,0.00025,64,0.99,0.9552654354946384,[27.08]
2795,0.00025,64,0.99,0.9023591388449361,[25.66]
2796,0.00025,64,0.99,0.9151203684767876,[28.08]
2797,0.00025,64,0.99,0.9349224633606862,[30.16]
2798,0.00025,64,0.99,0.9258468838003128,[29.68]
2799,0.00025,64,0.99,0.9012212634530516,[27.04]
2800,0.00025,64,0.99,0.9040098730506135,[27.46]
2801,0.00025,64,0.99,0.9206774461677611,[27.38]
2802,0.00025,64,0.99,0.9423204018252501,[28.8]
2803,0.00025,64,0.99,0.9447182767187281,[31.5]
2804,0.00025,64,0.99,0.9697441937437561,[29.36]
2805,0.00025,64,0.99,0.9045336668734313,[27.3]
2806,0.00025,64,0.99,0.8869839218515939,[29.06]
2807,0.00025,64,0.99,0.8841378563058256,[31.4]
2808,0.00025,64,0.99,0.8851948629706128,[25.48]
2809,0.00025,64,0.99,0.9569951003015015,[29.14]
