Iteration,Learning Rate,Batch Size,Gamma,GAE Lambda,Mean Score
1785,0.00025,64,0.99,0.95,[32.64]
1786,0.00025,64,0.99,0.95,[31.58]
1787,0.00025,64,0.99,0.95,[26.74]
1788,0.00025,64,0.99,0.95,[26.12]
1789,0.00025,64,0.99,0.95,[32.8]
1790,0.00025,64,0.99,0.95,[31.7]
1791,0.00025,64,0.99,0.95,[25.22]
1792,0.00025,64,0.99,0.95,[32.24]
1793,0.00025,64,0.99,0.95,[25.66]
1794,0.00025,64,0.99,0.95,[27.74]
1795,0.00025,64,0.99,0.95,[27.62]
1796,0.00025,64,0.99,0.95,[34.12]
1797,0.00025,64,0.99,0.95,[30.94]
1798,0.00025,64,0.99,0.95,[27.5]
1799,0.00025,64,0.99,0.95,[24.4]
1800,0.00025,64,0.99,0.95,[26.02]
1801,0.00025,64,0.99,0.95,[23.26]
1802,0.00025,64,0.99,0.95,[32.28]
1803,0.00025,64,0.99,0.95,[29.36]
1804,0.00025,64,0.99,0.95,[30.3]
1805,0.00025,64,0.99,0.95,[25.72]
1806,0.00025,64,0.99,0.95,[27.08]
1807,0.00025,64,0.99,0.95,[29.38]
1808,0.00025,64,0.99,0.95,[28.54]
1809,0.00025,64,0.99,0.95,[29.2]
1810,0.00025,64,0.99,0.95,[25.46]
1811,0.00025,64,0.99,0.95,[29.18]
1812,0.00025,64,0.99,0.95,[25.66]
1813,0.00025,64,0.99,0.95,[25.26]
1814,0.00025,64,0.99,0.95,[26.52]
1815,0.00025,64,0.99,0.95,[26.3]
1816,0.00025,64,0.99,0.95,[26.68]
1817,0.00025,64,0.99,0.95,[33.92]
1818,0.00025,64,0.99,0.95,[25.78]
1819,0.00025,64,0.99,0.95,[28.38]
1820,0.00025,64,0.99,0.95,[26.7]
1821,0.00025,64,0.99,0.95,[27.78]
1822,0.00025,64,0.99,0.95,[24.5]
1823,0.00025,64,0.99,0.95,[25.78]
1824,0.00025,64,0.99,0.95,[26.2]
1825,0.00025,64,0.99,0.95,[31.1]
1826,0.00025,64,0.99,0.95,[29.32]
1827,0.00025,64,0.99,0.95,[30.84]
1828,0.00025,64,0.99,0.95,[32.74]
1829,0.00025,64,0.99,0.95,[25.64]
1830,0.00025,64,0.99,0.95,[34.02]
1831,0.00025,64,0.99,0.95,[30.18]
1832,0.00025,64,0.99,0.95,[31.58]
1833,0.00025,64,0.99,0.95,[30.34]
1834,0.00025,64,0.99,0.95,[28.76]
1835,0.00025,64,0.99,0.95,[30.2]
1836,0.00025,64,0.99,0.95,[29.28]
1837,0.00025,64,0.99,0.95,[25.62]
1838,0.00025,64,0.99,0.95,[31.2]
1839,0.00025,64,0.99,0.95,[26.84]
1840,0.00025,64,0.99,0.95,[29.44]
1841,0.00025,64,0.99,0.95,[30.2]
1842,0.00025,64,0.99,0.95,[25.72]
1843,0.00025,64,0.99,0.95,[28.5]
1844,0.00025,64,0.99,0.95,[29.94]
1845,0.00025,64,0.99,0.95,[25.8]
1846,0.00025,64,0.99,0.95,[30.44]
1847,0.00025,64,0.99,0.95,[28.6]
1848,0.00025,64,0.99,0.95,[27.54]
1849,0.00025,64,0.99,0.95,[28.4]
1850,0.00025,64,0.99,0.95,[29.28]
1851,0.00025,64,0.99,0.95,[30.26]
1852,0.00025,64,0.99,0.95,[28.88]
1853,0.00025,64,0.99,0.95,[28.76]
1854,0.00025,64,0.99,0.95,[31.1]
1855,0.00025,64,0.99,0.95,[33.6]
1856,0.00025,64,0.99,0.95,[33.54]
1857,0.00025,64,0.99,0.95,[25.74]
1858,0.00025,64,0.99,0.95,[25.76]
1859,0.00025,64,0.99,0.95,[25.94]
1860,0.00025,64,0.99,0.95,[28.42]
1861,0.00025,64,0.99,0.95,[31.48]
1862,0.00025,64,0.99,0.95,[33.4]
1863,0.00025,64,0.99,0.95,[27.14]
1864,0.00025,64,0.99,0.95,[29.36]
1865,0.00025,64,0.99,0.95,[27.98]
1866,0.00025,64,0.99,0.95,[32.96]
1867,0.00025,64,0.99,0.95,[24.46]
1868,0.00025,64,0.99,0.95,[28.78]
1869,0.00025,64,0.99,0.95,[28.8]
1870,0.00025,64,0.99,0.95,[27.08]
1871,0.00025,64,0.99,0.95,[24.58]
1872,0.00025,64,0.99,0.95,[27.04]
1873,0.00025,64,0.99,0.95,[30.3]
1874,0.00025,64,0.99,0.95,[27.98]
1875,0.00025,64,0.99,0.95,[30.18]
1876,0.00025,64,0.99,0.95,[23.5]
1877,0.00025,64,0.99,0.95,[32.42]
1878,0.00025,64,0.99,0.95,[31.86]
1879,0.00025,64,0.99,0.95,[29.04]
1880,0.00025,64,0.99,0.95,[27.5]
1881,0.00025,64,0.99,0.95,[30.]
1882,0.00025,64,0.99,0.95,[26.52]
1883,0.00025,64,0.99,0.95,[33.02]
1884,0.00025,64,0.99,0.95,[28.68]
1885,0.00025,64,0.99,0.95,[32.32]
1886,0.00025,64,0.99,0.95,[30.08]
1887,0.00025,64,0.99,0.95,[29.2]
1888,0.00025,64,0.99,0.95,[27.]
1889,0.00025,64,0.99,0.95,[28.32]
1890,0.00025,64,0.99,0.95,[27.48]
1891,0.00025,64,0.99,0.95,[26.66]
1892,0.00025,64,0.99,0.95,[25.82]
1893,0.00025,64,0.99,0.95,[29.]
1894,0.00025,64,0.99,0.95,[32.32]
1895,0.00025,64,0.99,0.95,[32.1]
1896,0.00025,64,0.99,0.95,[31.22]
1897,0.00025,64,0.99,0.95,[30.68]
1898,0.00025,64,0.99,0.95,[33.24]
1899,0.00025,64,0.99,0.95,[32.78]
1900,0.00025,64,0.99,0.95,[29.34]
1901,0.00025,64,0.99,0.95,[28.78]
1902,0.00025,64,0.99,0.95,[31.28]
1903,0.00025,64,0.99,0.95,[28.38]
1904,0.00025,64,0.99,0.95,[29.74]
1905,0.00025,64,0.99,0.95,[31.14]
1906,0.00025,64,0.99,0.95,[27.66]
1907,0.00025,64,0.99,0.95,[27.68]
1908,0.00025,64,0.99,0.95,[30.96]
1909,0.00025,64,0.99,0.95,[31.7]
1910,0.00025,64,0.99,0.95,[29.76]
1911,0.00025,64,0.99,0.95,[30.14]
1912,0.00025,64,0.99,0.95,[28.56]
1913,0.00025,64,0.99,0.95,[27.32]
1914,0.00025,64,0.99,0.95,[31.18]
1915,0.00025,64,0.99,0.95,[27.6]
1916,0.00025,64,0.99,0.95,[26.92]
1917,0.00025,64,0.99,0.95,[26.76]
1918,0.00025,64,0.99,0.95,[29.42]
1919,0.00025,64,0.99,0.95,[28.56]
1920,0.00025,64,0.99,0.95,[31.04]
1921,0.00025,64,0.99,0.95,[22.96]
1922,0.00025,64,0.99,0.95,[25.66]
1923,0.00025,64,0.99,0.95,[34.98]
1924,0.00025,64,0.99,0.95,[32.9]
1925,0.00025,64,0.99,0.95,[20.98]
1926,0.00025,64,0.99,0.95,[27.9]
1927,0.00025,64,0.99,0.95,[30.92]
1928,0.00025,64,0.99,0.95,[24.14]
1929,0.00025,64,0.99,0.95,[30.62]
1930,0.00025,64,0.99,0.95,[33.5]
1931,0.00025,64,0.99,0.95,[27.1]
1932,0.00025,64,0.99,0.95,[29.42]
1933,0.00025,64,0.99,0.95,[29.86]
1934,0.00025,64,0.99,0.95,[33.86]
1935,0.00025,64,0.99,0.95,[28.46]
1936,0.00025,64,0.99,0.95,[27.22]
1937,0.00025,64,0.99,0.95,[29.3]
1938,0.00025,64,0.99,0.95,[28.4]
1939,0.00025,64,0.99,0.95,[28.68]
1940,0.00025,64,0.99,0.95,[25.3]
1941,0.00025,64,0.99,0.95,[30.02]
1942,0.00025,64,0.99,0.95,[26.46]
1943,0.00025,64,0.99,0.95,[28.9]
1944,0.00025,64,0.99,0.95,[27.52]
1945,0.00025,64,0.99,0.95,[26.46]
1946,0.00025,64,0.99,0.95,[29.18]
1947,0.00025,64,0.99,0.95,[31.7]
1948,0.00025,64,0.99,0.95,[29.7]
1949,0.00025,64,0.99,0.95,[25.58]
1950,0.00025,64,0.99,0.95,[31.08]
1951,0.00025,64,0.99,0.95,[32.94]
1952,0.00025,64,0.99,0.95,[28.54]
1953,0.00025,64,0.99,0.95,[25.66]
1954,0.00025,64,0.99,0.95,[29.9]
1955,0.00025,64,0.99,0.95,[29.28]
1956,0.00025,64,0.99,0.95,[33.62]
1957,0.00025,64,0.99,0.95,[26.5]
1958,0.00025,64,0.99,0.95,[24.58]
1959,0.00025,64,0.99,0.95,[23.74]
1960,0.00025,64,0.99,0.95,[37.]
1961,0.00025,64,0.99,0.95,[32.96]
1962,0.00025,64,0.99,0.95,[28.22]
1963,0.00025,64,0.99,0.95,[24.78]
1964,0.00025,64,0.99,0.95,[32.74]
1965,0.00025,64,0.99,0.95,[25.22]
1966,0.00025,64,0.99,0.95,[29.96]
1967,0.00025,64,0.99,0.95,[27.86]
1968,0.00025,64,0.99,0.95,[31.42]
1969,0.00025,64,0.99,0.95,[26.4]
1970,0.00025,64,0.99,0.95,[26.96]
1971,0.00025,64,0.99,0.95,[35.92]
1972,0.00025,64,0.99,0.95,[27.52]
1973,0.00025,64,0.99,0.95,[26.46]
1974,0.00025,64,0.99,0.95,[27.1]
1975,0.00025,64,0.99,0.95,[30.32]
1976,0.00025,64,0.99,0.95,[31.56]
1977,0.00025,64,0.99,0.95,[30.06]
1978,0.00025,64,0.99,0.95,[32.82]
1979,0.00025,64,0.99,0.95,[33.06]
1980,0.00025,64,0.99,0.95,[24.5]
1981,0.00025,64,0.99,0.95,[27.98]
1982,0.00025,64,0.99,0.95,[23.7]
1983,0.00025,64,0.99,0.95,[32.86]
1984,0.00025,64,0.99,0.95,[31.1]
1985,0.00025,64,0.99,0.95,[25.48]
1986,0.00025,64,0.99,0.95,[29.98]
1987,0.00025,64,0.99,0.95,[27.46]
1988,0.00025,64,0.99,0.95,[29.66]
1989,0.00025,64,0.99,0.95,[27.6]
1990,0.00025,64,0.99,0.95,[27.8]
1991,0.00025,64,0.99,0.95,[29.76]
1992,0.00025,64,0.99,0.95,[30.32]
1993,0.00025,64,0.99,0.95,[26.28]
1994,0.00025,64,0.99,0.95,[29.78]
1995,0.00025,64,0.99,0.95,[30.92]
1996,0.00025,64,0.99,0.95,[29.1]
1997,0.00025,64,0.99,0.95,[26.24]
1998,0.00025,64,0.99,0.95,[21.92]
1999,0.00025,64,0.99,0.95,[26.]
2000,0.00025,64,0.99,0.95,[28.04]
2001,0.00025,64,0.99,0.95,[31.82]
2002,0.00025,64,0.99,0.95,[28.08]
2003,0.00025,64,0.99,0.95,[29.82]
2004,0.00025,64,0.99,0.95,[23.04]
2005,0.00025,64,0.99,0.95,[30.34]
2006,0.00025,64,0.99,0.95,[25.48]
2007,0.00025,64,0.99,0.95,[32.74]
2008,0.00025,64,0.99,0.95,[31.32]
2009,0.00025,64,0.99,0.95,[31.44]
2010,0.00025,64,0.99,0.95,[29.94]
2011,0.00025,64,0.99,0.95,[29.3]
2012,0.00025,64,0.99,0.95,[29.46]
2013,0.00025,64,0.99,0.95,[35.6]
2014,0.00025,64,0.99,0.95,[26.58]
2015,0.00025,64,0.99,0.95,[33.26]
2016,0.00025,64,0.99,0.95,[25.62]
2017,0.00025,64,0.99,0.95,[27.12]
2018,0.00025,64,0.99,0.95,[28.18]
2019,0.00025,64,0.99,0.95,[32.42]
2020,0.00025,64,0.99,0.95,[35.6]
2021,0.00025,64,0.99,0.95,[28.34]
2022,0.00025,64,0.99,0.95,[23.66]
2023,0.00025,64,0.99,0.95,[27.84]
2024,0.00025,64,0.99,0.95,[22.56]
