Learning Rate,N_steps,Batch Size,Gamma,gae_lambda,Clip Range,ent_coef,epsilon,Mean Score,training_time,standard deviation
0.1,512,64,0.99,0.9,0.5,0.1,1E-06,9,6.62023305892944,0.632455532033676
0.1,512,64,0.99,0.9,0.5,0.1,1E-07,9.4,6.35383439064026,0.916515138991168
0.1,512,64,0.99,0.9,0.5,0.01,1E-05,9.4,6.40897607803345,0.489897948556636
0.1,512,64,0.99,0.9,0.5,0.01,1E-06,9.6,6.40457487106323,0.489897948556636
0.1,512,64,0.99,0.9,0.5,0.01,1E-07,9.2,6.54960203170776,0.871779788708135
0.1,512,64,0.99,0.9,0.5,0.001,1E-05,9.3,6.78315091133118,0.458257569495584
0.1,512,64,0.99,0.9,0.5,0.001,1E-06,9.4,6.31676316261292,0.8
0.1,512,64,0.99,0.9,0.5,0.001,1E-07,39.7,6.18135762214661,12.2151545221499
0.1,512,64,0.99,0.85,0.1,0,1E-05,30.7,6.52589154243469,7.18401002226473
0.1,512,64,0.99,0.85,0.1,0,1E-06,9.2,6.92318058013916,0.748331477354788
0.1,512,64,0.99,0.85,0.1,0,1E-07,13.7,6.48152160644531,1.95192212959431
0.1,512,64,0.99,0.85,0.1,0.1,1E-05,9.6,6.36504220962524,0.489897948556636
0.1,512,64,0.99,0.85,0.1,0.1,1E-06,9.4,6.09338068962097,0.66332495807108
0.1,512,64,0.99,0.85,0.1,0.1,1E-07,9,6.32896447181702,0.632455532033676
0.1,512,64,0.99,0.85,0.1,0.01,1E-05,9.5,6.24115872383118,0.670820393249937
0.1,512,64,0.99,0.85,0.1,0.01,1E-06,9.5,6.5455973148346,1.02469507659596
0.1,512,64,0.99,0.85,0.1,0.01,1E-07,8.7,6.93401145935059,0.781024967590666
0.1,512,64,0.99,0.85,0.1,0.001,1E-05,9.2,6.17823338508606,0.871779788708135
0.1,512,64,0.99,0.85,0.1,0.001,1E-06,49,6.41092085838318,18.7082869338697
0.1,512,64,0.99,0.85,0.1,0.001,1E-07,9.4,6.47209477424622,0.8
0.1,512,64,0.99,0.85,0.2,0,1E-05,60.1,6.53321266174316,20.5642894358157
0.1,512,64,0.99,0.85,0.2,0,1E-06,9.3,6.41227149963379,0.458257569495584
0.1,512,64,0.99,0.85,0.2,0,1E-07,15.3,6.22250366210938,3.19530906173409
0.1,512,64,0.99,0.85,0.2,0.1,1E-05,9.4,6.77919340133667,0.66332495807108
0.1,512,64,0.99,0.85,0.2,0.1,1E-06,42.4,6.36111664772034,15.5961533719055
0.1,512,64,0.99,0.85,0.2,0.1,1E-07,9.3,6.41045141220093,0.781024967590666
0.1,512,64,0.99,0.85,0.2,0.01,1E-05,9.4,6.28679823875427,0.489897948556636
0.1,512,64,0.99,0.85,0.2,0.01,1E-06,9.2,6.54580211639404,0.748331477354788
0.1,512,64,0.99,0.85,0.2,0.01,1E-07,8.9,6.26482748985291,0.7
0.1,512,64,0.99,0.85,0.2,0.001,1E-05,9.5,6.70670294761658,0.5
0.1,512,64,0.99,0.85,0.2,0.001,1E-06,9.3,6.28837442398071,0.640312423743285
0.1,512,64,0.99,0.85,0.2,0.001,1E-07,9.6,6.36161851882935,0.8
0.1,512,64,0.99,0.85,0.3,0,1E-05,9.4,6.58529376983643,1.01980390271856
0.1,512,64,0.99,0.85,0.3,0,1E-06,9.6,6.27632761001587,0.66332495807108
0.1,512,64,0.99,0.85,0.3,0,1E-07,9.5,6.3408477306366,0.921954445729289
0.1,512,64,0.99,0.85,0.3,0.1,1E-05,9.7,6.42891669273376,0.458257569495584
0.1,512,64,0.99,0.85,0.3,0.1,1E-06,9.3,6.34260511398315,0.640312423743285
0.1,512,64,0.99,0.85,0.3,0.1,1E-07,39.5,6.36868453025818,5.57225268630201
0.1,512,64,0.99,0.85,0.3,0.01,1E-05,9.8,6.5890531539917,0.6
0.1,512,64,0.99,0.85,0.3,0.01,1E-06,9.5,6.32909417152405,0.670820393249937
0.1,512,64,0.99,0.85,0.3,0.01,1E-07,9.1,6.27512121200562,0.7
0.1,512,64,0.99,0.85,0.3,0.001,1E-05,9.2,6.46563339233398,0.6
0.1,512,64,0.99,0.85,0.3,0.001,1E-06,9.2,6.26006555557251,0.748331477354788
0.1,512,64,0.99,0.85,0.3,0.001,1E-07,9.4,6.29495048522949,0.66332495807108
0.1,512,64,0.99,0.85,0.4,0,1E-05,42.3,6.36227059364319,14.0360250783475
0.1,512,64,0.99,0.85,0.4,0,1E-06,9.5,6.37933349609375,0.5
0.1,512,64,0.99,0.85,0.4,0,1E-07,9.4,6.85598683357239,0.8
0.1,512,64,0.99,0.85,0.4,0.1,1E-05,9.4,6.41833114624023,0.489897948556636
0.1,512,64,0.99,0.85,0.4,0.1,1E-06,9.6,6.41156244277954,0.66332495807108
0.1,512,64,0.99,0.85,0.4,0.1,1E-07,9.5,6.38118147850037,0.5
0.1,512,64,0.99,0.85,0.4,0.01,1E-05,9.4,6.72745990753174,0.66332495807108
0.1,512,64,0.99,0.85,0.4,0.01,1E-06,111.4,6.63898587226868,46.0417202111302
0.1,512,64,0.99,0.85,0.4,0.01,1E-07,9,6.38017010688782,0.774596669241483
0.1,512,64,0.99,0.85,0.4,0.001,1E-05,9.4,6.32459878921509,0.66332495807108
0.1,512,64,0.99,0.85,0.4,0.001,1E-06,21.5,7.03988814353943,4.29534631898291
0.1,512,64,0.99,0.85,0.4,0.001,1E-07,9.6,6.24120211601257,0.489897948556636
0.1,512,64,0.99,0.85,0.5,0,1E-05,9.2,6.10478377342224,0.748331477354788
0.1,512,64,0.99,0.85,0.5,0,1E-06,9.4,6.27929425239563,0.66332495807108
0.1,512,64,0.99,0.85,0.5,0,1E-07,9.3,6.29997062683106,0.781024967590666
0.1,512,64,0.99,0.85,0.5,0.1,1E-05,9,6.31459856033325,0.894427190999916
0.1,512,64,0.99,0.85,0.5,0.1,1E-06,9.4,6.4342041015625,0.916515138991168
0.1,512,64,0.99,0.85,0.5,0.1,1E-07,9.3,6.36886715888977,0.458257569495584
0.1,512,64,0.99,0.85,0.5,0.01,1E-05,23.8,6.49099016189575,4.28485705712571
0.1,512,64,0.99,0.85,0.5,0.01,1E-06,9.4,6.71529459953308,0.8
0.1,512,64,0.99,0.85,0.5,0.01,1E-07,9,6.91006946563721,0.774596669241483
0.1,512,64,0.99,0.85,0.5,0.001,1E-05,9.4,6.1232545375824,0.66332495807108
0.1,512,64,0.99,0.85,0.5,0.001,1E-06,9.2,6.3448007106781,0.4
0.1,512,64,0.99,0.85,0.5,0.001,1E-07,9.6,6.53229379653931,0.489897948556636
0.1,512,64,0.999,0.95,0.1,0,1E-05,9.3,6.2147810459137,0.9
0.1,512,64,0.999,0.95,0.1,0,1E-06,139.7,6.52959156036377,121.349124430298
0.1,512,64,0.999,0.95,0.1,0,1E-07,24.8,6.66043496131897,3.81575680566778
0.1,512,64,0.999,0.95,0.1,0.1,1E-05,9.6,6.37081146240234,0.66332495807108
0.1,512,64,0.999,0.95,0.1,0.1,1E-06,9.3,6.27649402618408,0.781024967590666
0.1,512,64,0.999,0.95,0.1,0.1,1E-07,9.7,6.52752614021301,0.640312423743285
0.1,512,64,0.999,0.95,0.1,0.01,1E-05,56.7,6.44991040229797,22.095474649801
0.1,512,64,0.999,0.95,0.1,0.01,1E-06,15.1,6.33408737182617,2.2113344387496
0.1,512,64,0.999,0.95,0.1,0.01,1E-07,9.1,6.16629815101624,0.7
0.1,512,64,0.999,0.95,0.1,0.001,1E-05,9.5,6.36740279197693,0.5
0.1,512,64,0.999,0.95,0.1,0.001,1E-06,9.5,6.35764575004578,0.921954445729289
0.1,512,64,0.999,0.95,0.1,0.001,1E-07,49,6.30315732955933,14.8862352527427
0.1,512,64,0.999,0.95,0.2,0,1E-05,49.9,6.51141023635864,19.3207142725107
0.1,512,64,0.999,0.95,0.2,0,1E-06,9.1,6.61338949203491,0.94339811320566
0.1,512,64,0.999,0.95,0.2,0,1E-07,398.6,6.35334277153015,77.3746728587591
0.1,512,64,0.999,0.95,0.2,0.1,1E-05,9.4,6.88928532600403,0.8
0.1,512,64,0.999,0.95,0.2,0.1,1E-06,59.1,6.34951949119568,19.0023682734548
0.1,512,64,0.999,0.95,0.2,0.1,1E-07,9.4,6.36470723152161,0.489897948556636
0.1,512,64,0.999,0.95,0.2,0.01,1E-05,9.6,6.48085331916809,0.66332495807108
0.1,512,64,0.999,0.95,0.2,0.01,1E-06,9.2,6.40165853500366,0.6
0.1,512,64,0.999,0.95,0.2,0.01,1E-07,9.7,6.41372323036194,0.458257569495584
0.1,512,64,0.999,0.95,0.2,0.001,1E-05,61.9,6.10954523086548,35.5681036885578
0.1,512,64,0.999,0.95,0.2,0.001,1E-06,9.5,6.49774503707886,0.806225774829855
0.1,512,64,0.999,0.95,0.2,0.001,1E-07,91.6,6.56680464744568,11.5689238911837
0.1,512,64,0.999,0.95,0.3,0,1E-05,9.6,6.30949306488037,0.8
0.1,512,64,0.999,0.95,0.3,0,1E-06,9.6,6.45711016654968,0.66332495807108
0.1,512,64,0.999,0.95,0.3,0,1E-07,9.1,6.53145170211792,0.830662386291808
0.1,512,64,0.999,0.95,0.3,0.1,1E-05,8.9,6.35044884681702,0.830662386291808
0.1,512,64,0.999,0.95,0.3,0.1,1E-06,9.4,6.43735361099243,0.66332495807108
0.1,512,64,0.999,0.95,0.3,0.1,1E-07,9.5,6.30272316932678,0.5
0.1,512,64,0.999,0.95,0.3,0.01,1E-05,9.5,6.37028408050537,0.5
0.1,512,64,0.999,0.95,0.3,0.01,1E-06,37.7,6.41386651992798,10.4120122935002
0.1,512,64,0.999,0.95,0.3,0.01,1E-07,9.6,6.44109082221985,0.66332495807108
0.1,512,64,0.999,0.95,0.3,0.001,1E-05,8.9,6.92304563522339,0.7
0.1,512,64,0.999,0.95,0.3,0.001,1E-06,9,6.65261960029602,0.774596669241483
0.1,512,64,0.999,0.95,0.3,0.001,1E-07,9.7,6.84235429763794,0.458257569495584
0.1,512,64,0.999,0.95,0.4,0,1E-05,9.2,6.37439608573914,0.6
0.1,512,64,0.999,0.95,0.4,0,1E-06,72.9,6.61356210708618,22.6028759232094
0.1,512,64,0.999,0.95,0.4,0,1E-07,9.1,6.17421627044678,0.7
0.1,512,64,0.999,0.95,0.4,0.1,1E-05,9.2,6.75693154335022,0.748331477354788
0.1,512,64,0.999,0.95,0.4,0.1,1E-06,9,6.46849393844605,0.774596669241483
0.1,512,64,0.999,0.95,0.4,0.1,1E-07,9,6.52370381355286,0.632455532033676
0.1,512,64,0.999,0.95,0.4,0.01,1E-05,9.5,6.39778351783752,0.5
0.1,512,64,0.999,0.95,0.4,0.01,1E-06,9.2,6.50462007522583,0.979795897113271
0.1,512,64,0.999,0.95,0.4,0.01,1E-07,80.4,6.19568419456482,27.5905781019536
0.1,512,64,0.999,0.95,0.4,0.001,1E-05,9.1,6.7213294506073,0.830662386291808
0.1,512,64,0.999,0.95,0.4,0.001,1E-06,9.7,6.51315689086914,0.640312423743285
0.1,512,64,0.999,0.95,0.4,0.001,1E-07,164,6.76326084136963,81.2773031048644
0.1,512,64,0.999,0.95,0.5,0,1E-05,119.6,6.26958799362183,10.1014850393395
0.1,512,64,0.999,0.95,0.5,0,1E-06,9.9,6.28267002105713,0.3
0.1,512,64,0.999,0.95,0.5,0,1E-07,9.7,6.18631362915039,0.640312423743285
0.1,512,64,0.999,0.95,0.5,0.1,1E-05,9.3,7.00474882125855,0.458257569495584
0.1,512,64,0.999,0.95,0.5,0.1,1E-06,9,6.736004114151,0.774596669241483
0.1,512,64,0.999,0.95,0.5,0.1,1E-07,9.3,6.3495352268219,0.640312423743285
0.1,512,64,0.999,0.95,0.5,0.01,1E-05,9.5,6.62747621536255,0.670820393249937
0.1,512,64,0.999,0.95,0.5,0.01,1E-06,9.2,6.41181349754334,0.748331477354788
0.1,512,64,0.999,0.95,0.5,0.01,1E-07,9.4,6.27532148361206,0.8
0.1,512,64,0.999,0.95,0.5,0.001,1E-05,50.9,6.24069380760193,8.8255311454892
0.1,512,64,0.999,0.95,0.5,0.001,1E-06,9.4,6.48097705841064,0.489897948556636
0.1,512,64,0.999,0.95,0.5,0.001,1E-07,9,6.09205198287964,0.774596669241483
0.1,512,64,0.999,0.9,0.1,0,1E-05,9.7,6.75694990158081,0.458257569495584
0.1,512,64,0.999,0.9,0.1,0,1E-06,22.2,6.76008319854736,3.65513337649941
0.1,512,64,0.999,0.9,0.1,0,1E-07,9.2,6.38193583488464,0.979795897113271
0.1,512,64,0.999,0.9,0.1,0.1,1E-05,150.7,6.31869697570801,50.7878922578994
0.1,512,64,0.999,0.9,0.1,0.1,1E-06,9.5,6.0930323600769,0.670820393249937
0.1,512,64,0.999,0.9,0.1,0.1,1E-07,49.7,6.17273044586182,14.7651616990807
0.1,512,64,0.999,0.9,0.1,0.01,1E-05,8.9,6.39573049545288,0.7
0.1,512,64,0.999,0.9,0.1,0.01,1E-06,9.1,6.56355619430542,0.830662386291808
0.1,512,64,0.999,0.9,0.1,0.01,1E-07,9.4,6.3180034160614,0.916515138991168
0.1,512,64,0.999,0.9,0.1,0.001,1E-05,154.9,6.61111640930176,75.8833973936328
0.1,512,64,0.999,0.9,0.1,0.001,1E-06,9.6,6.28361129760742,0.8
0.1,512,64,0.999,0.9,0.1,0.001,1E-07,102.3,6.35548663139343,60.0583882567623
0.1,512,64,0.999,0.9,0.2,0,1E-05,9.6,6.76153159141541,0.66332495807108
0.1,512,64,0.999,0.9,0.2,0,1E-06,9.1,6.34202241897583,0.7
0.1,512,64,0.999,0.9,0.2,0,1E-07,9.5,6.24248003959656,0.5
0.1,512,64,0.999,0.9,0.2,0.1,1E-05,9.5,6.32109069824219,0.806225774829855
0.1,512,64,0.999,0.9,0.2,0.1,1E-06,98.2,6.58264827728272,20.7258292958328
0.1,512,64,0.999,0.9,0.2,0.1,1E-07,9.8,6.26685523986816,0.6
0.1,512,64,0.999,0.9,0.2,0.01,1E-05,19.5,6.36692047119141,3.26343377441614
0.1,512,64,0.999,0.9,0.2,0.01,1E-06,9.3,6.11345791816711,0.781024967590665
0.1,512,64,0.999,0.9,0.2,0.01,1E-07,41.3,6.40924906730652,8.85494212290515
0.1,512,64,0.999,0.9,0.2,0.001,1E-05,9.4,6.38916206359863,0.66332495807108
0.1,512,64,0.999,0.9,0.2,0.001,1E-06,33.7,6.52093768119812,7.4706090782479
0.1,512,64,0.999,0.9,0.2,0.001,1E-07,9.4,6.79340314865112,0.66332495807108
0.1,512,64,0.999,0.9,0.3,0,1E-05,39.8,6.3937292098999,16.0299719276111
0.1,512,64,0.999,0.9,0.3,0,1E-06,9,6.43868041038513,0.894427190999916
0.1,512,64,0.999,0.9,0.3,0,1E-07,9,6.49868607521057,0.894427190999916
0.1,512,64,0.999,0.9,0.3,0.1,1E-05,9.5,6.38974332809448,0.806225774829855
0.1,512,64,0.999,0.9,0.3,0.1,1E-06,20.9,6.95526003837585,4.20594816896262
0.1,512,64,0.999,0.9,0.3,0.1,1E-07,69.5,6.34430766105652,22.6285218253425
0.1,512,64,0.999,0.9,0.3,0.01,1E-05,73.6,6.53155040740967,19.8100984348892
0.1,512,64,0.999,0.9,0.3,0.01,1E-06,35.8,6.29678559303284,9.78570385818006
0.1,512,64,0.999,0.9,0.3,0.01,1E-07,9.1,6.65339875221252,0.7
0.1,512,64,0.999,0.9,0.3,0.001,1E-05,44.5,6.65956926345825,41.8335989367398
0.1,512,64,0.999,0.9,0.3,0.001,1E-06,9.1,6.29801154136658,0.830662386291808
0.1,512,64,0.999,0.9,0.3,0.001,1E-07,116.8,6.48840188980103,8.14616474176652
0.1,512,64,0.999,0.9,0.4,0,1E-05,9.5,6.44519686698914,0.806225774829855
0.1,512,64,0.999,0.9,0.4,0,1E-06,9.3,6.29800200462341,0.458257569495584
0.1,512,64,0.999,0.9,0.4,0,1E-07,9.1,6.62278985977173,0.830662386291808
0.1,512,64,0.999,0.9,0.4,0.1,1E-05,9.4,6.33476543426514,0.916515138991168
0.1,512,64,0.999,0.9,0.4,0.1,1E-06,9.1,6.61817526817322,0.830662386291808
0.1,512,64,0.999,0.9,0.4,0.1,1E-07,9.4,6.40857601165772,0.66332495807108
0.1,512,64,0.999,0.9,0.4,0.01,1E-05,18.5,6.47777724266052,2.29128784747792
0.1,512,64,0.999,0.9,0.4,0.01,1E-06,9.3,6.47095632553101,0.640312423743285
0.1,512,64,0.999,0.9,0.4,0.01,1E-07,9.2,6.32166385650635,0.748331477354788
0.1,512,64,0.999,0.9,0.4,0.001,1E-05,9.4,6.73977899551392,0.8
0.1,512,64,0.999,0.9,0.4,0.001,1E-06,9.6,8.23639011383057,0.8
0.1,512,64,0.999,0.9,0.4,0.001,1E-07,9.4,8.43102145195007,0.66332495807108
0.1,512,64,0.999,0.9,0.5,0,1E-05,9.6,8.28059220314026,0.489897948556636
0.1,512,64,0.999,0.9,0.5,0,1E-06,9.4,8.06369423866272,0.489897948556636
0.1,512,64,0.999,0.9,0.5,0,1E-07,9.7,8.41203546524048,0.640312423743285
0.1,512,64,0.999,0.9,0.5,0.1,1E-05,9.3,8.21198773384094,0.640312423743285
0.1,512,64,0.999,0.9,0.5,0.1,1E-06,9.7,8.34416341781616,0.640312423743285
0.1,512,64,0.999,0.9,0.5,0.1,1E-07,9.5,8.51587891578674,0.5
0.1,512,64,0.999,0.9,0.5,0.01,1E-05,9,8.65217018127441,0.632455532033676
0.1,512,64,0.999,0.9,0.5,0.01,1E-06,9.2,8.30545544624329,0.6
0.1,512,64,0.999,0.9,0.5,0.01,1E-07,9.4,8.29131960868835,0.66332495807108
0.1,512,64,0.999,0.9,0.5,0.001,1E-05,9.4,7.46314096450806,0.489897948556636
0.1,512,64,0.999,0.9,0.5,0.001,1E-06,44.1,6.43661856651306,28.0765026312039
0.1,512,64,0.999,0.9,0.5,0.001,1E-07,9.5,6.63710021972656,0.806225774829855
0.1,512,64,0.999,0.85,0.1,0,1E-05,9,6.51068425178528,0.774596669241483
0.1,512,64,0.999,0.85,0.1,0,1E-06,9.7,6.75306606292725,0.640312423743285
0.1,512,64,0.999,0.85,0.1,0,1E-07,9.2,6.80363821983337,0.748331477354788
0.1,512,64,0.999,0.85,0.1,0.1,1E-05,58.6,6.27815103530884,41.7784633513489
0.1,512,64,0.999,0.85,0.1,0.1,1E-06,9.6,7.1165816783905,0.66332495807108
0.1,512,64,0.999,0.85,0.1,0.1,1E-07,9.4,6.27621483802795,0.66332495807108
0.1,512,64,0.999,0.85,0.1,0.01,1E-05,25.8,6.56934571266174,3.9446165846632
0.1,512,64,0.999,0.85,0.1,0.01,1E-06,9.2,6.56606960296631,0.6
0.1,512,64,0.999,0.85,0.1,0.01,1E-07,9.5,6.27401947975159,0.806225774829855
0.1,512,64,0.999,0.85,0.1,0.001,1E-05,9.4,6.28965067863464,0.66332495807108
0.1,512,64,0.999,0.85,0.1,0.001,1E-06,9.3,6.49708843231201,0.640312423743285
0.1,512,64,0.999,0.85,0.1,0.001,1E-07,9.3,6.41888403892517,0.9
0.1,512,64,0.999,0.85,0.2,0,1E-05,9.6,6.47487163543701,0.8
0.1,512,64,0.999,0.85,0.2,0,1E-06,46.2,6.30102324485779,6.93974062915899
0.1,512,64,0.999,0.85,0.2,0,1E-07,9.7,6.50525259971619,0.781024967590666
0.1,512,64,0.999,0.85,0.2,0.1,1E-05,8.7,6.30005931854248,0.640312423743285
0.1,512,64,0.999,0.85,0.2,0.1,1E-06,9.7,6.50370621681213,0.781024967590666
0.1,512,64,0.999,0.85,0.2,0.1,1E-07,9.1,6.22655463218689,0.830662386291808
0.1,512,64,0.999,0.85,0.2,0.01,1E-05,9.5,6.52078771591187,0.670820393249937
0.1,512,64,0.999,0.85,0.2,0.01,1E-06,9.2,7.01256275177002,0.748331477354788
0.1,512,64,0.999,0.85,0.2,0.01,1E-07,9,6.28561806678772,0.774596669241483
0.1,512,64,0.999,0.85,0.2,0.001,1E-05,20.7,6.45792317390442,3.9255572852781
0.1,512,64,0.999,0.85,0.2,0.001,1E-06,8.9,6.4479877948761,0.830662386291808
0.1,512,64,0.999,0.85,0.2,0.001,1E-07,9.8,6.41929745674133,0.6
0.1,512,64,0.999,0.85,0.3,0,1E-05,9.7,6.58090972900391,1.00498756211209
0.1,512,64,0.999,0.85,0.3,0,1E-06,8.9,6.47991824150085,0.3
0.1,512,64,0.999,0.85,0.3,0,1E-07,9.6,6.45231676101685,0.8
0.1,512,64,0.999,0.85,0.3,0.1,1E-05,9.5,6.2563591003418,0.806225774829855
0.1,512,64,0.999,0.85,0.3,0.1,1E-06,9.8,6.38675451278687,0.6
0.1,512,64,0.999,0.85,0.3,0.1,1E-07,9.1,6.51021361351013,0.7
0.1,512,64,0.999,0.85,0.3,0.01,1E-05,9.3,6.32471203804016,0.640312423743285
0.1,512,64,0.999,0.85,0.3,0.01,1E-06,9.4,6.53101015090942,0.66332495807108
0.1,512,64,0.999,0.85,0.3,0.01,1E-07,9.4,6.62156510353088,0.489897948556636
0.1,512,64,0.999,0.85,0.3,0.001,1E-05,60.6,6.25461745262146,19.2260240299444
0.1,512,64,0.999,0.85,0.3,0.001,1E-06,9.3,6.4552276134491,0.781024967590666
0.1,512,64,0.999,0.85,0.3,0.001,1E-07,58.9,6.63305497169495,16.4344151097628
0.1,512,64,0.999,0.85,0.4,0,1E-05,9.2,6.53114533424377,0.6
0.1,512,64,0.999,0.85,0.4,0,1E-06,31.9,6.74301099777222,3.61801050302511
0.1,512,64,0.999,0.85,0.4,0,1E-07,9.2,6.88383960723877,0.748331477354788
0.1,512,64,0.999,0.85,0.4,0.1,1E-05,9.3,6.34063410758972,0.640312423743285
0.1,512,64,0.999,0.85,0.4,0.1,1E-06,9.2,6.37082815170288,0.871779788708135
0.1,512,64,0.999,0.85,0.4,0.1,1E-07,9.2,6.67489767074585,0.6
0.1,512,64,0.999,0.85,0.4,0.01,1E-05,9.3,6.57558012008667,0.640312423743285
0.1,512,64,0.999,0.85,0.4,0.01,1E-06,9.3,6.58129119873047,0.458257569495584
0.1,512,64,0.999,0.85,0.4,0.01,1E-07,9.4,6.49105620384216,0.489897948556636
0.1,512,64,0.999,0.85,0.4,0.001,1E-05,74.2,6.79404616355896,42.6234677143941
0.1,512,64,0.999,0.85,0.4,0.001,1E-06,9.5,6.63744592666626,0.5
0.1,512,64,0.999,0.85,0.4,0.001,1E-07,50.5,7.04406952857971,22.6726707734224
0.1,512,64,0.999,0.85,0.5,0,1E-05,9.5,6.31137609481812,0.806225774829855
0.1,512,64,0.999,0.85,0.5,0,1E-06,96.7,6.48492407798767,9.98048095033501
0.1,512,64,0.999,0.85,0.5,0,1E-07,9.6,6.1941990852356,0.489897948556636
0.1,512,64,0.999,0.85,0.5,0.1,1E-05,9.3,6.59258365631104,0.781024967590666
0.1,512,64,0.999,0.85,0.5,0.1,1E-06,9.8,6.35774374008179,0.748331477354788
0.1,512,64,0.999,0.85,0.5,0.1,1E-07,9.5,6.59330081939697,0.5
0.1,512,64,0.999,0.85,0.5,0.01,1E-05,296.5,6.36895132064819,204.472125239603
0.1,512,64,0.999,0.85,0.5,0.01,1E-06,9.6,6.94620323181152,0.66332495807108
0.1,512,64,0.999,0.85,0.5,0.01,1E-07,9.8,6.6365008354187,0.871779788708135
0.1,512,64,0.999,0.85,0.5,0.001,1E-05,8.9,6.3828718662262,0.7
0.1,512,64,0.999,0.85,0.5,0.001,1E-06,8.8,6.19159722328186,0.871779788708135
0.1,512,64,0.999,0.85,0.5,0.001,1E-07,9.4,6.52959394454956,0.66332495807108
0.1,512,128,0.9,0.95,0.1,0,1E-05,32.7,5.47544670104981,5.91692487699481
0.1,512,128,0.9,0.95,0.1,0,1E-06,9.1,5.16765880584717,0.94339811320566
0.1,512,128,0.9,0.95,0.1,0,1E-07,9.4,5.18578028678894,0.916515138991168
0.1,512,128,0.9,0.95,0.1,0.1,1E-05,23.9,4.87031602859497,2.66270539113887
0.1,512,128,0.9,0.95,0.1,0.1,1E-06,9.3,5.21570801734924,0.458257569495584
0.1,512,128,0.9,0.95,0.1,0.1,1E-07,248.9,5.00648140907288,175.970707789677
0.1,512,128,0.9,0.95,0.1,0.01,1E-05,27.3,5.05205869674683,3.31813200460741
0.1,512,128,0.9,0.95,0.1,0.01,1E-06,9.2,5.03326368331909,0.871779788708135
0.1,512,128,0.9,0.95,0.1,0.01,1E-07,9.1,4.98781991004944,0.7
0.1,512,128,0.9,0.95,0.1,0.001,1E-05,14.6,5.31320023536682,2.83548937575157
0.1,512,128,0.9,0.95,0.1,0.001,1E-06,23.5,4.90836000442505,3.77491721763537
0.1,512,128,0.9,0.95,0.1,0.001,1E-07,9.5,5.13953733444214,0.670820393249937
0.1,512,128,0.9,0.95,0.2,0,1E-05,9.8,5.11176872253418,0.871779788708135
0.1,512,128,0.9,0.95,0.2,0,1E-06,46.8,4.84086227416992,13.8260623461635
0.1,512,128,0.9,0.95,0.2,0,1E-07,9.4,5.22441864013672,0.66332495807108
0.1,512,128,0.9,0.95,0.2,0.1,1E-05,9.3,5.20516610145569,0.781024967590666
0.1,512,128,0.9,0.95,0.2,0.1,1E-06,18.2,5.14490532875061,3.99499687108764
0.1,512,128,0.9,0.95,0.2,0.1,1E-07,9.2,5.43667674064636,0.871779788708135
0.1,512,128,0.9,0.95,0.2,0.01,1E-05,9.4,5.28977131843567,0.66332495807108
0.1,512,128,0.9,0.95,0.2,0.01,1E-06,23.2,4.92555642127991,4.09389789809174
0.1,512,128,0.9,0.95,0.2,0.01,1E-07,500,5.22779297828674,0
0.1,512,128,0.9,0.95,0.2,0.001,1E-05,9.2,5.04353785514832,0.748331477354788
0.1,512,128,0.9,0.95,0.2,0.001,1E-06,9.3,4.98900127410889,0.640312423743285
0.1,512,128,0.9,0.95,0.2,0.001,1E-07,9.3,5.28595185279846,0.640312423743285
0.1,512,128,0.9,0.95,0.3,0,1E-05,9.8,4.97497057914734,0.871779788708135
0.1,512,128,0.9,0.95,0.3,0,1E-06,9.4,5.37114644050598,0.66332495807108
0.1,512,128,0.9,0.95,0.3,0,1E-07,9.7,5.14697742462158,0.781024967590665
0.1,512,128,0.9,0.95,0.3,0.1,1E-05,42.9,5.08919191360474,7.84155596804614
0.1,512,128,0.9,0.95,0.3,0.1,1E-06,9.5,5.196204662323,0.806225774829855
0.1,512,128,0.9,0.95,0.3,0.1,1E-07,14.5,5.21945261955261,2.1095023109729
0.1,512,128,0.9,0.95,0.3,0.01,1E-05,9.6,5.29884362220764,0.489897948556636
0.1,512,128,0.9,0.95,0.3,0.01,1E-06,9.2,5.00128102302551,0.6
0.1,512,128,0.9,0.95,0.3,0.01,1E-07,8.8,4.91714715957642,0.871779788708135
0.1,512,128,0.9,0.95,0.3,0.001,1E-05,489.3,4.99145841598511,13.8928038926633
0.1,512,128,0.9,0.95,0.3,0.001,1E-06,9.2,4.92449378967285,0.748331477354788
0.1,512,128,0.9,0.95,0.3,0.001,1E-07,9.6,5.07100009918213,0.916515138991168
0.1,512,128,0.9,0.95,0.4,0,1E-05,30.6,5.054034948349,5.0438080851674
0.1,512,128,0.9,0.95,0.4,0,1E-06,9.5,5.23055672645569,0.5
0.1,512,128,0.9,0.95,0.4,0,1E-07,9.3,5.38238406181335,0.640312423743285
0.1,512,128,0.9,0.95,0.4,0.1,1E-05,28.3,5.51378202438355,3.06757233003559
0.1,512,128,0.9,0.95,0.4,0.1,1E-06,9.5,5.5314884185791,0.670820393249937
0.1,512,128,0.9,0.95,0.4,0.1,1E-07,22,5.01639556884766,3.66060104354463
0.1,512,128,0.9,0.95,0.4,0.01,1E-05,9.1,4.91524481773376,0.94339811320566
0.1,512,128,0.9,0.95,0.4,0.01,1E-06,8.9,5.25638055801392,0.830662386291808
